taxa_id,name,reads,genes
class,Exiguobacterium,6,1
class,Kyrpidia tusciae,3,1
class,Alicyclobacillus sp. RIFOXYA1_FULL_53_8,1,1
class,Alicyclobacillus macrosporangiidus,1,1
class,Alicyclobacillus acidocaldarius,1,1
class,Alicyclobacillus ferrooxydans,4,1
class,Alicyclobacillus herbarius,1,1
class,Anoxybacillus flavithermus,1,1
class,Effusibacillus pohliae,3,1
class,Anoxybacillus sp. BCO1,3,1
class,Bacillaceae,18,1
class,Bacillus amyloliquefaciens,255,1
class,Amphibacillus xylanus,1,1
class,Bacillus acidicola,2,1
class,Bacillus bingmayongensis,33,1
class,Bacillus australimaris,1,1
class,Bacillus chagannorensis,1,1
class,Anoxybacillus,1,1
class,Alicyclobacillus,3,1
class,Bacillus anthracis,43,1
class,Bacillus azotoformans,35,1
class,Bacillus clausii,65,1
class,Bacillus alveayuensis,1,1
class,Bacillus fastidiosus,1,1
class,Bacillus badius,2,1
class,Bacillus cereus,2266,1
class,Bacillus bataviensis,6,1
class,Bacillus aquimaris,1,1
class,Bacillus caseinilyticus,1,1
class,Bacillus dielmoensis,1,1
class,Bacillus ginsengihumi,1,1
class,Bacillus coagulans,3406,1
class,Bacillus coahuilensis,3,1
class,Bacillus fordii,1,1
superkingdom,Bacillus,3455,1
class,Bacillus gobiensis,1,1
class,Bacillus korlensis,1,1
class,Bacillus firmus,1,1
class,Bacillus litoralis,1,1
class,Bacillus glycinifermentans,23,1
class,Bacillus ligniniphilus,1,1
class,Bacillus kribbensis,1,1
class,Bacillus gaemokensis,1,1
class,Bacillus infantis,6,1
class,Bacillus manliponensis,2,1
class,Bacillus lentus,1,1
class,Bacillus mycoides,1,1
class,Bacillus megaterium,9,1
class,Bacillus licheniformis,673,1
class,Bacillus oryziterrae,275,1
class,Bacillus massiliosenegalensis,227,1
class,Bacillus nealsonii,1,1
class,Bacillus methanolicus,2,1
class,Bacillus lonarensis,1,1
class,Bacillus smithii,156,1
class,Bacillus paralicheniformis,86,1
class,Bacillus panaciterrae,1,1
class,Bacillus sonorensis,156,1
class,Bacillus salsus,18,1
class,Bacillus pumilus,458,1
class,Bacillus mojavensis,27,1
class,Bacillus siamensis,27,1
class,Bacillus shacheensis,4,1
class,Bacillus safensis,1,1
class,Bacillus sp. 916,186,1
class,Bacillus sp. 2_A_57_CT2,132,1
class,Bacillus sp. BT1B_CT2,497,1
class,Bacillus sp. 37MA,164,1
class,Bacillus sp. 5B6,169,1
class,Bacillus sp. FJAT-14578,1,1
class,Bacillus sp. FJAT-22090,1,1
class,Bacillus sp. 7_6_55CFAA_CT2,6,1
class,Bacillus sp. FJAT-29937,1,1
class,Bacillus sp. 17376,1,1
class,Bacillus sp. CPSM8,50,1
class,Bacillus sp. JCM 19034,1,1
class,Bacillus sp. Leaf49,2,1
class,Bacillus sp. JCM 19047,6,1
class,Bacillus sp. M 2-6,274,1
class,Bacillus sp. NSP9.1,2,1
class,Bacillus sp. JCM 19059,1,1
class,Bacillus sp. FJAT-25509,1,1
class,Bacillus sp. URHB0009,1,1
class,Bacillus sp. LL01,39,1
class,Bacillus sp. NRRL B-14911,1,1
class,Bacillus sp. OxB-1,1,1
class,Bacillus sporothermodurans,1,1
class,Bacillus sp. LF1,1,1
class,Bacillus sp. UNC438CL73TsuS30,1,1
class,Bacillus toyonensis,2,1
class,Bacillus vallismortis,5,1
class,Fictibacillus macauensis,3,1
class,Bacillus stratosphericus,3,1
class,Bacillus wudalianchiensis,1,1
class,Bacillus tuaregi,2,1
class,Bacillus sp. JS,55,1
class,Bacillus thuringiensis,50,1
class,Caldalkalibacillus thermarum,265,1
class,Bacillus timonensis,9,1
class,Domibacillus enclensis,1,1
class,Bacillus velezensis,136,1
class,Domibacillus aminovorans,1,1
class,Halobacillus alkaliphilus,1,1
class,Geobacillus sp. 8,2,1
class,Bacillus subtilis,641,1
class,Caldibacillus debilis,1,1
class,Bacillus xiamenensis,65,1
class,Geobacillus thermodenitrificans,1,1
class,Gracilibacillus lacisalsi,1,1
class,Oceanobacillus picturae,7,1
class,Domibacillus tundrae,1,1
class,Fictibacillus phosphorivorans,1,1
class,Lysinibacillus sphaericus,1,1
class,Fictibacillus gelatini,3,1
class,Natribacillus halophilus,1,1
class,Hydrogenibacillus schlegelii,1,1
class,Gracilibacillus boraciitolerans,1,1
class,Geobacillus,2,1
class,Halobacillus dabanensis,1,1
class,Marinococcus halotolerans,1,1
class,Lysinibacillus massiliensis,1,1
class,Ornithinibacillus scapharcae,18,1
class,Lysinibacillus xylanilyticus,1,1
class,Gracilibacillus halophilus,1,1
class,Lysinibacillus fusiformis,1,1
class,Parageobacillus caldoxylosilyticus,1,1
class,Piscibacillus halophilus,2,1
class,Parageobacillus thermoglucosidasius,1,1
class,Oceanobacillus oncorhynchi,2,1
class,Halobacillus,23,1
class,Marinococcus,1,1
class,Lysinibacillus,1,1
class,Pontibacillus halophilus,1,1
class,Virgibacillus halodenitrificans,14,1
class,Thalassobacillus sp. TM-1,1,1
class,Pontibacillus marinus,1,1
class,Vulcanibacillus modesticaldus,1,1
class,Salimicrobium,1,1
class,Virgibacillus soli,1,1
class,Psychrobacillus sp. FJAT-21963,2,1
class,Salimicrobium jeotgali,20,1
class,Virgibacillus,2,1
class,Virgibacillus sp. CM-4,1,1
class,Pontibacillus litoralis,1,1
class,Thalassobacillus cyri,1,1
class,Salinibacillus kushneri,1,1
class,Listeria welshimeri,1,1
class,Listeria grayi,311,1
class,Brevibacillus borstelensis,11,1
class,Aneurinibacillus tyrosinisolvens,1,1
class,Aneurinibacillus,3,1
class,Brochothrix,3,1
class,[Brevibacterium] frigoritolerans,1,1
class,Listeria,1,1
class,Aneurinibacillus aneurinilyticus,1,1
class,Brevibacillus brevis,3,1
class,Aneurinibacillus migulanus,1,1
class,Paenibacillaceae,2,1
class,Paenibacillus catalpae,1,1
class,Listeria monocytogenes,316,1
class,Brevibacillus laterosporus,1,1
class,Paenibacillus daejeonensis,2,1
class,Brevibacillus panacihumi,3,1
class,Brevibacillus massiliensis,4,1
class,Brevibacillus sp. CF112,3,1
class,Cohnella thermotolerans,1,1
class,Cohnella panacarvi,1,1
class,Cohnella kolymensis,1,1
class,Paenibacillus lactis,3,1
class,Fontibacillus panacisegetis,1,1
class,Paenibacillus curdlanolyticus,54,1
class,Paenibacillus beijingensis,1,1
class,Paenibacillus barengoltzii,4,1
class,Paenibacillus graminis,24,1
class,Paenibacillus ginsengihumi,1,1
class,Brevibacillus,1,1
class,Paenibacillus fonticola,1,1
class,Paenibacillus,32,1
class,Paenibacillus pectinilyticus,2,1
class,Paenibacillus naphthalenovorans,2,1
class,Paenibacillus darwinianus,1,1
class,Paenibacillus oryzae,2,1
class,Paenibacillus sp. FF9,1,1
class,Paenibacillus jilunlii,1,1
class,Paenibacillus massiliensis,14,1
class,Paenibacillus sabinae,1,1
class,Paenibacillus sp. FJAT-26967,1,1
class,Paenibacillus popilliae,7,1
class,Paenibacillus sp. A9,2,1
class,Paenibacillus phocaensis,1,1
class,Paenibacillus polymyxa,15,1
class,Paenibacillus sp. PDC88,1,1
class,Paenibacillus sp. Root52,1,1
class,Paenibacillus sp. HGH0039,1,1
class,Paenibacillus sp. 1_12,1,1
class,Paenibacillus sp. Aloe-11,32,1
class,Paenibacillus sp. IHB B 3415,280,1
class,Paenibacillus sp. P22,1,1
class,Paenibacillus sp. PAMC 26794,1,1
class,Paenibacillus sp. JDR-2,1,1
class,Paenibacillus tianmuensis,1,1
class,Paenibacillus sp. UNC496MF,1,1
class,Paenibacillus sp. Soil750,8,1
class,Saccharibacillus sacchari,9,1
class,Paenibacillus sp. P1XP2,1,1
class,Paenibacillus sp. Soil787,6,1
class,Paenibacillus sp. URHA0014,3,1
class,Planococcaceae,2,1
class,Caryophanon latum,4,1
class,Saccharibacillus kuerlensis,3,1
class,Paenibacillus tuaregi,1,1
class,Kurthia sp. 11kri321,16,1
class,Bhargavaea cecembensis,197,1
class,Paenibacillus wulumuqiensis,2,1
class,Paenibacillus sp. oral taxon 786,624,1
class,Kurthia massiliensis,3,1
class,Paenisporosarcina sp. TG-14,2,1
class,Kurthia senegalensis,1,1
class,Jeotgalibacillus soli,2,1
class,Sporosarcina sp. ZBG7A,1,1
class,Kurthia sp. Dielmo,1,1
class,Paenisporosarcina sp. HGH0030,2,1
class,Planococcus donghaensis,2,1
class,Solibacillus silvestris,1,1
class,Sporosarcina globispora,1,1
class,Sporolactobacillus nakayamae,2,1
class,Planococcus versutus,1,1
class,Planococcus sp. CAU13,1,1
class,Sporosarcina ureae,1,1
class,Planococcus rifietoensis,1,1
class,Solibacillus isronensis,2186,1
class,Jeotgalicoccus halophilus,1,1
class,Sporolactobacillus laevolacticus,1,1
class,Sporosarcina sp. EUR3 2.2.2,2,1
class,Sporolactobacillus,6,1
class,Sporolactobacillus vineae,1,1
class,Nosocomiicoccus,2,1
class,Sporosarcina,1,1
class,Ureibacillus thermosphaericus,2,1
class,Macrococcus caseolyticus,1,1
class,Salinicoccus sp. YB14-2,1,1
class,Salinicoccus,7,1
class,Salinicoccus halodurans,1,1
phylum,Staphylococcus,53,1
class,Staphylococcus lugdunensis,3,1
class,Staphylococcus aureus,39206,1
class,Staphylococcus cohnii,1,1
class,Staphylococcus gallinarum,1,1
class,Staphylococcus delphini,1,1
class,Staphylococcus lentus,2,1
class,Staphylococcus agnetis,1,1
class,Staphylococcus hominis,16,1
class,Staphylococcus carnosus,15,1
class,Staphylococcus massiliensis,1,1
class,Staphylococcus sciuri,7,1
class,Staphylococcus equorum,5,1
class,Staphylococcus sp. CAG:324,1,1
class,Staphylococcus saprophyticus,3186,1
class,Staphylococcus sp. DORA_6_22,3,1
class,Staphylococcus simulans,6,1
class,Staphylococcus sp. E463,1,1
class,Staphylococcus simiae,1,1
class,Staphylococcus sp. HMSC061F10,1,1
class,Staphylococcus sp. HMSC070D05,1,1
class,Staphylococcus epidermidis,18,1
order,Abiotrophia,1,1
class,Desmospora sp. 8437,1,1
class,Staphylococcus xylosus,9,1
order,Aerococcus urinaehominis,1,1
order,Abiotrophia defectiva,4,1
class,Staphylococcus vitulinus,4,1
class,Thermoactinomyces daqus,1,1
order,Aerococcus christensenii,2,1
order,Globicatella sanguinis,1,1
order,Aerococcus viridans,43,1
order,Aerococcaceae,2,1
order,Globicatella sp. HMSC072A10,2,1
order,Facklamia ignava,2,1
order,Globicatella,1,1
order,Eremococcus coleocola,1,1
order,Alkalibacterium thalassium,1,1
superkingdom,Thermoactinomyces,2,1
order,Facklamia miroungae,1,1
order,Facklamia sourekii,1,1
order,Ignavigranum ruoffiae,3,1
order,Alkalibacterium gilvum,1,1
order,Carnobacteriaceae,4,1
order,Aerococcus,2,1
order,Lactobacillales,8517,1
order,Atopococcus tabaci,1,1
order,Alkalibacterium sp. AK22,2,1
order,Alkalibacterium sp. 20,2,1
order,Carnobacterium inhibens,5,1
order,Carnobacterium divergens,1,1
order,Carnobacterium gallinarum,2,1
order,Carnobacterium sp. AT7,5,1
order,Carnobacterium sp. 17-4,1,1
order,Alkalibacterium,1,1
order,Granulicatella elegans,1,1
order,Carnobacterium alterfunditum,2,1
order,Carnobacterium mobile,2,1
order,Carnobacterium,4,1
order,Dolosigranulum pigrum,1,1
order,Carnobacterium maltaromaticum,25819,1
order,Lacticigenium naphtae,1,1
order,Desemzia incerta,1,1
order,Carnobacterium sp. CP1,1,1
order,Trichococcus pasteurii,1,1
order,Granulicatella adiacens,2,1
order,Marinilactibacillus psychrotolerans,26,1
order,Jeotgalibaca dankookensis,1,1
order,Granulicatella balaenopterae,1,1
order,Marinilactibacillus piezotolerans,5,1
order,Marinilactibacillus,24,1
order,Trichococcus,14,1
order,Trichococcus flocculiformis,1,1
order,Trichococcus sp. ES5,1,1
order,Enterococcus casseliflavus,345,1
order,Trichococcus palustris,2,1
order,Enterococcus canis,1,1
order,Enterococcaceae,2,1
order,Enterococcus asini,3,1
order,Enterococcus avium,18,1
order,Bavariicoccus seileri,3,1
order,Enterococcus italicus,152,1
order,Enterococcus columbae,34,1
order,Enterococcus dispar,6,1
order,Enterococcus aquimarinus,3,1
superkingdom,Enterococcus,148,1
order,Enterococcus cecorum,69,1
order,Enterococcus durans,880,1
order,Enterococcus caccae,9,1
order,Enterococcus gilvus,29,1
order,Enterococcus faecalis,1710,1
order,Enterococcus sp. GMD3E,5,1
order,Enterococcus moraviensis,4,1
order,Enterococcus gallinarum,7,1
order,Enterococcus pallens,7,1
order,Enterococcus haemoperoxidus,1,1
order,Enterococcus mundtii,8,1
order,Enterococcus sp. GMD4E,3,1
order,Enterococcus malodoratus,3,1
order,Enterococcus rivorum,1,1
order,Enterococcus pseudoavium,2,1
order,Enterococcus rotai,1,1
order,Enterococcus phoeniculicola,9,1
order,Enterococcus sp. C1,43,1
order,Enterococcus sp. GMD1E,6,1
order,Enterococcus sp. GMD5E,2,1
order,Enterococcus faecium,485,1
order,Enterococcus saccharolyticus,12,1
order,Enterococcus raffinosus,27,1
order,Enterococcus timonensis,3,1
order,Enterococcus villorum,5,1
order,Enterococcus sp. kppr-6,1,1
order,Enterococcus thailandicus,3,1
order,Enterococcus sulfureus,9,1
order,Enterococcus sp. GMD2E,5,1
genus,Lactobacillus acidipiscis,89,1
order,uncultured Enterococcus sp.,1,1
order,Melissococcus plutonius,2,1
order,Tetragenococcus muriaticus,1,1
order,Tetragenococcus halophilus,5,1
order,Lactobacillaceae,16,1
genus,Lactobacillus acidophilus,4,1
genus,Lactobacillus agilis,2,1
genus,Lactobacillus collinoides,1,1
order,Vagococcus lutrae,4,1
order,Vagococcus teuberi,8,1
genus,Lactobacillus acetotolerans,1,1
order,Tetragenococcus,1,1
genus,Lactobacillus buchneri,9,1
genus,Lactobacillus cacaonum,2,1
genus,Lactobacillus backii,2,1
genus,Lactobacillus capillatus,3,1
genus,Lactobacillus aviarius,1,1
genus,Lactobacillus amylolyticus,3,1
genus,Lactobacillus bifermentans,229,1
family,Lactobacillus,2200,1
genus,Lactobacillus algidus,1,1
genus,Lactobacillus animalis,2,1
genus,Lactobacillus concavus,1,1
genus,Lactobacillus crispatus,2024,1
genus,Lactobacillus dextrinicus,2,1
genus,Lactobacillus equi,6,1
genus,Lactobacillus diolivorans,1,1
genus,Lactobacillus curvatus,454,1
genus,Lactobacillus antri,8,1
genus,Lactobacillus coleohominis,1,1
genus,Lactobacillus curieae,1,1
genus,Lactobacillus brevis,34270,1
genus,Lactobacillus coryniformis,829,1
genus,Lactobacillus delbrueckii,84,1
genus,Lactobacillus composti,2,1
genus,Lactobacillus frumenti,1,1
genus,Lactobacillus equicursoris,1,1
genus,Lactobacillus fabifermentans,5,1
genus,Lactobacillus casei,1106,1
genus,Lactobacillus fermentum,5802,1
genus,Lactobacillus farraginis,6,1
genus,Lactobacillus farciminis,22,1
genus,Lactobacillus florum,10,1
genus,Lactobacillus fructivorans,3,1
genus,Lactobacillus floricola,4,1
genus,Lactobacillus graminis,2,1
genus,Lactobacillus gasseri,5,1
genus,Lactobacillus harbinensis,945,1
genus,Lactobacillus gigeriorum,1,1
genus,Lactobacillus kefiranofaciens,13,1
genus,Lactobacillus hominis,2,1
genus,Lactobacillus gallinarum,2,1
genus,Lactobacillus herbarum,2,1
genus,Lactobacillus ingluviei,4,1
genus,Lactobacillus ginsenosidimutans,2,1
genus,Lactobacillus hokkaidonensis,7,1
genus,Lactobacillus gastricus,4,1
genus,Lactobacillus manihotivorans,5,1
genus,Lactobacillus helveticus,25,1
genus,Lactobacillus ghanensis,5,1
genus,Lactobacillus hilgardii,2,1
genus,Lactobacillus hordei,16,1
genus,Lactobacillus koreensis,2,1
genus,Lactobacillus hayakitensis,1,1
genus,Lactobacillus mucosae,5,1
genus,Lactobacillus jensenii,4268,1
genus,Lactobacillus kunkeei,1,1
genus,Lactobacillus fuchuensis,2,1
genus,Lactobacillus malefermentans,22,1
genus,Lactobacillus nagelii,25,1
genus,Lactobacillus mellifer,4,1
genus,Lactobacillus ozensis,6,1
genus,Lactobacillus nantensis,2,1
genus,Lactobacillus kimchicus,3,1
genus,Lactobacillus oligofermentans,7,1
genus,Lactobacillus mali,37,1
genus,Lactobacillus kisonensis,4,1
genus,Lactobacillus johnsonii,1,1
genus,Lactobacillus mellis,1,1
genus,Lactobacillus panis,3,1
genus,Lactobacillus odoratitofui,1,1
genus,Lactobacillus oris,5,1
genus,Lactobacillus parabuchneri,1,1
genus,Lactobacillus paralimentarius,2,1
genus,Lactobacillus murinus,13,1
genus,Lactobacillus paracollinoides,2,1
genus,Lactobacillus pobuzihii,2,1
genus,Lactobacillus paracasei,515,1
genus,Lactobacillus otakiensis,8,1
genus,Lactobacillus parafarraginis,9,1
genus,Lactobacillus rossiae,1459,1
genus,Lactobacillus rennini,2,1
genus,Lactobacillus paraplantarum,2,1
genus,Lactobacillus rapi,1,1
genus,Lactobacillus salivarius,198,1
genus,Lactobacillus parabrevis,4,1
genus,Lactobacillus saerimneri,3,1
genus,Lactobacillus saniviri,17,1
genus,Lactobacillus plantarum,910,1
genus,Lactobacillus ruminis,3,1
genus,Lactobacillus rhamnosus,219,1
genus,Lactobacillus sanfranciscensis,3,1
genus,Lactobacillus sharpeae,1,1
genus,Lactobacillus pentosus,135,1
species,Lactobacillus sakei,16883,1
genus,Lactobacillus sp. ASF360,1,1
genus,Lactobacillus reuteri,209,1
genus,Lactobacillus siliginis,7,1
genus,Lactobacillus shenzhenensis,7,1
genus,Lactobacillus selangorensis,20,1
genus,Lactobacillus senmaizukei,1,1
genus,Lactobacillus versmoldensis,56,1
genus,Lactobacillus spicheri,2,1
genus,Lactobacillus suebicus,9,1
genus,Lactobacillus zymae,1,1
genus,Lactobacillus similis,2,1
genus,Lactobacillus xiangfangensis,1,1
family,Pediococcus argentinicus,1,1
family,Pediococcus cellicola,2,1
genus,Lactobacillus vaccinostercus,2,1
genus,Lactobacillus vini,5,1
genus,Lactobacillus sucicola,1,1
genus,Lactobacillus vaginalis,126,1
genus,Lactobacillus sunkii,1,1
genus,Lactobacillus zeae,61,1
genus,Lactobacillus ultunensis,2,1
family,Leuconostocaceae bacterium R-53105,7,1
family,Pediococcus acidilactici,66,1
genus,Leuconostoc carnosum,760,1
family,Pediococcus parvulus,1,1
family,Pediococcus stilesii,1,1
family,Fructobacillus durionis,9,1
family,Pediococcus ethanolidurans,1,1
family,Pediococcus pentosaceus,32,1
family,Pediococcus,1,1
family,Fructobacillus sp. EFB-N1,1,1
family,Pediococcus damnosus,3,1
family,Fructobacillus pseudoficulneus,7,1
family,Fructobacillus ficulneus,6,1
genus,Leuconostoc lactis,15461,1
family,Fructobacillus,23,1
family,Leuconostocaceae,1407,1
genus,Leuconostoc inhae,3,1
genus,Leuconostoc holzapfelii,78,1
genus,Leuconostoc gelidum,2980,1
genus,Leuconostoc kimchii,905,1
genus,Leuconostoc citreum,393946,1
genus,Leuconostoc fallax,7159,1
family,Fructobacillus fructosus,37,1
family,Oenococcus kitaharae,6,1
genus,Leuconostoc sp. DORA_2,76,1
genus,Leuconostoc palmae,2,1
genus,Leuconostoc sp. C2,308,1
genus,Leuconostoc pseudomesenteroides,4271,1
species,Leuconostoc mesenteroides,505681,1
genus,Leuconostoc,272062,1
genus,Weissella ceti,45,1
genus,Weissella bombi,23,1
species,Weissella koreensis,4269,1
family,Oenococcus oeni,6,1
genus,Weissella hellenica,75,1
genus,Weissella halotolerans,38,1
genus,Weissella thailandensis,9,1
genus,Weissella cibaria,30132,1
genus,Weissella kandleri,12,1
genus,Weissella confusa,4008,1
genus,Weissella,20114,1
family,Oenococcus,3,1
genus,Weissella minor,4,1
genus,Weissella oryzae,28,1
genus,Weissella paramesenteroides,101,1
order,Floricoccus penangensis,1,1
genus,Weissella viridescens,4,1
order,Lactococcus lactis,881,1
order,Lactococcus garvieae,255,1
order,Lactococcus,1192,1
order,Streptococcus criceti,37,1
order,Lactococcus piscium,1096,1
order,Lactococcus chungangensis,15,1
order,Lactococcus plantarum,258,1
order,Lactococcus raffinolactis,2418,1
genus,Weissella sp. DD23,14,1
order,Streptococcus bovimastitidis,6,1
order,Streptococcus anginosus,1283,1
order,Streptococcus canis,22,1
order,Streptococcus caballi,681,1
order,Streptococcaceae,1702,1
order,Streptococcus australis,69,1
order,Streptococcus constellatus,8,1
order,Streptococcus devriesei,12,1
order,Streptococcus henryi,190,1
order,Streptococcus dentasini,7,1
order,Streptococcus himalayensis,3,1
order,Streptococcus castoreus,9,1
order,Streptococcus agalactiae,1008,1
order,Streptococcus ferus,62,1
superkingdom,Streptococcus,935,1
order,Streptococcus entericus,8,1
order,Streptococcus equinus,477,1
order,Streptococcus gordonii,8,1
order,Streptococcus cristatus,21,1
order,Streptococcus dysgalactiae,226,1
order,Streptococcus equi,16,1
order,Streptococcus halotolerans,9,1
order,Streptococcus ictaluri,29,1
order,Streptococcus hyovaginalis,4,1
order,Streptococcus gallolyticus,684,1
order,Streptococcus didelphis,15,1
order,Streptococcus infantarius,3945,1
order,Streptococcus marimammalium,16,1
order,Streptococcus orisratti,233,1
order,Streptococcus macedonicus,894,1
order,Streptococcus iniae,41,1
order,Streptococcus intermedius,200,1
order,Streptococcus macacae,20,1
order,Streptococcus massiliensis,10,1
order,Streptococcus mitis,82,1
order,Streptococcus infantis,29,1
order,Streptococcus marmotae,8,1
order,Streptococcus lutetiensis,711,1
order,Streptococcus oralis,35,1
order,Streptococcus merionis,15,1
order,Streptococcus minor,15,1
order,Streptococcus parauberis,129,1
order,Streptococcus pantholopis,14,1
order,Streptococcus ovis,39,1
order,Streptococcus pasteurianus,63,1
order,Streptococcus parasanguinis,32,1
order,Streptococcus porci,20,1
order,Streptococcus phocae,2,1
order,Streptococcus sp. 2_1_36FAA,6,1
order,Streptococcus pseudopneumoniae,4,1
order,Streptococcus sp. AS14,1,1
order,Streptococcus plurextorum,6,1
order,Streptococcus porcinus,23,1
order,Streptococcus peroris,4,1
order,Streptococcus sp. AS20,1,1
order,Streptococcus mutans,1411,1
order,Streptococcus sp. C150,118,1
order,Streptococcus ratti,28,1
order,Streptococcus sp. CCH5-D3,1,1
order,Streptococcus sobrinus,1151,1
order,Streptococcus pneumoniae,57761,1
order,Streptococcus sp. 449_SSPC,1,1
order,Streptococcus pseudoporcinus,13,1
order,Streptococcus pyogenes,43,1
order,Streptococcus sp. GMD1S,5,1
order,Streptococcus salivarius,769,1
order,Streptococcus sp. GMD2S,24,1
order,Streptococcus sp. F0442,9,1
order,Streptococcus sp. BS35b,1,1
order,Streptococcus sp. C300,80,1
order,Streptococcus sanguinis,44,1
order,Streptococcus sp. DD12,15,1
order,Streptococcus sp. DD11,2,1
order,Streptococcus sp. DD10,2,1
order,Streptococcus sp. HMSC034E03,1,1
order,Streptococcus sp. F0441,4,1
