taxa_x,uniref90,length,taxa_y,RPK
,UniRef90_A5ZYV7,,unclassified,95.0
,UniRef90_M1XNQ3,,unclassified,93.1772516284
,UniRef90_W9ES03,,unclassified,88.4388324534
,UniRef90_K3Z2X2,,unclassified,82.1579703596
,UniRef90_E3ZUM0,,unclassified,81.8660917507
,UniRef90_G1Q0M0,,unclassified,81.14266708609999
,UniRef90_A5ZYK8,,unclassified,78.392045485
,UniRef90_A6BKY9,,unclassified,74.4139631571
,UniRef90_A7VJ92,,unclassified,74.2178235228
,UniRef90_G1Q1K5,,unclassified,72.18045088630001
,UniRef90_G1Q6C2,,unclassified,71.6600692731
,UniRef90_A5Z319,,unclassified,67.2904761567
,UniRef90_A5Z324,,unclassified,67.0628920646
,UniRef90_UPI000468B91F,,unclassified,66.7877849962
,UniRef90_C7T763,,unclassified,61.2709126261
,UniRef90_R0CI69,,unclassified,59.0
,UniRef90_A7VD51,,unclassified,58.8617655941
,UniRef90_N1ZDX1,,unclassified,57.0
,UniRef90_B1SBJ4,,unclassified,56.174833721599995
,UniRef90_D6SA04,,unclassified,55.730394253
,UniRef90_C7TFZ2,,unclassified,55.6613118208
,UniRef90_Q5BXX7,,unclassified,55.0497606583
,UniRef90_A8S539,,unclassified,54.9118510543
,UniRef90_A6BGW3,,unclassified,53.99665929060001
,UniRef90_UPI0002B431B5,,unclassified,53.8795861569
,UniRef90_UPI0001871175,,unclassified,53.827634069
,UniRef90_A6P026,,unclassified,52.9846665143
,UniRef90_A7B8Q3,,unclassified,51.1668764404
,UniRef90_Q5C0F6,,unclassified,51.0
,UniRef90_C6JSD0,,unclassified,49.728039047399996
,UniRef90_F5IGB6,,unclassified,49.23772359
,UniRef90_A5KRI7,,unclassified,49.0168062366
,UniRef90_A7B6Q1,,unclassified,49.0168062366
,UniRef90_UPI0001DA96E4,,unclassified,48.4005432541
,UniRef90_A6P028,,unclassified,48.3379970912
,UniRef90_A7LQH0,,unclassified,47.8393723874
,UniRef90_A5Z2Z6,,unclassified,47.373741771899994
,UniRef90_F5RQN3,,unclassified,45.875456491899996
,UniRef90_A5Z2Z7,,unclassified,45.7666831974
,UniRef90_A4QMB0,,unclassified,41.098175282
,UniRef90_N4MKJ8,,unclassified,40.3564980788
,UniRef90_F7AA48,,unclassified,40.123997645500005
,UniRef90_J3SBR0,,unclassified,39.9396297778
,UniRef90_B0NWR4,,unclassified,39.7885308396
,UniRef90_K4FXW8,,unclassified,39.450285020100004
,UniRef90_K4G302,,unclassified,39.450285020100004
,UniRef90_D5H1L5,,unclassified,38.4904268193
,UniRef90_K7E4C1,,unclassified,38.3140655493
,UniRef90_I7JND3,,unclassified,37.8831854707
,UniRef90_Q603S8,,unclassified,37.4422036423
,UniRef90_B0NER4,,unclassified,35.2720879544
,UniRef90_W8ZHX5,,unclassified,34.8077112194
,UniRef90_UPI00035E867A,,unclassified,34.5338780684
,UniRef90_A2VD29,,unclassified,34.5263423317
,UniRef90_Q4YHT4,,unclassified,34.4388637317
,UniRef90_X5NU12,,unclassified,34.2925817012
,UniRef90_C9TIJ6,,unclassified,33.4799303295
,UniRef90_Q4YHX4,,unclassified,32.354519757199995
,UniRef90_B0NIM7,,unclassified,32.1915951511
,UniRef90_A0A016JHV3,,unclassified,31.0
,UniRef90_A2PD65,,unclassified,30.5616374166
,UniRef90_Q4YI61,,unclassified,28.849079031
,UniRef90_E5VPR3,,unclassified,28.3863119636
,UniRef90_C9B2Y6,,unclassified,27.6737011206
,UniRef90_N1ZMZ6,,unclassified,27.0
,UniRef90_W8YEH7,,unclassified,26.3695364387
,UniRef90_F3R5J3,,unclassified,25.242700427800003
,UniRef90_Q6QI74,,unclassified,23.4122899608
,UniRef90_W1W9S2,,unclassified,22.784173424000002
,UniRef90_Q4YA27,,unclassified,22.7697589761
,UniRef90_Q57H85,,unclassified,22.281403399600002
,UniRef90_A7ACD2,,unclassified,20.9799123949
,UniRef90_W8ZBZ9,,unclassified,20.7283771753
,UniRef90_C7T764,,unclassified,20.1865035647
,UniRef90_N8DUV7,,unclassified,19.7552807701
,UniRef90_Q4YHF0,,unclassified,19.6702386952
,UniRef90_F6IFN9,,unclassified,19.6443273119
,UniRef90_UPI00035E57DE,,unclassified,18.195191246700002
,UniRef90_Q7R6V5,,unclassified,17.8886371446
,UniRef90_C7TAR6,,unclassified,17.6022315707
,UniRef90_N1ZFL7,,unclassified,17.0
,UniRef90_A5ZYV3,,unclassified,16.9663875267
,UniRef90_E3ZBN0,,unclassified,16.2363970549
,UniRef90_A8SIA8,,unclassified,16.123128111099998
,UniRef90_Q4YHW5,,unclassified,15.577643894500001
,UniRef90_I7GIE7,,unclassified,15.332007157
,UniRef90_J7SHX6,,unclassified,15.0448701908
,UniRef90_M1Y8K3,,unclassified,14.0751888201
,UniRef90_A0A014IHL6,,unclassified,14.0
,UniRef90_E5VL83,,unclassified,13.7728031754
,UniRef90_K1JJS6,,unclassified,12.8057576119
,UniRef90_Q4YJU8,,unclassified,12.794274957999999
,UniRef90_T4AWL0,,unclassified,12.3076495128
,UniRef90_Q4X813,,unclassified,12.290731683499999
,UniRef90_Q4X4F3,,unclassified,12.0
,UniRef90_Q7R7S4,,unclassified,11.4826058894
,UniRef90_L0CZD0,,unclassified,11.4144691657
,UniRef90_A0A024PJX1,,unclassified,10.4679452151
,UniRef90_Q4YA17,,unclassified,10.256883915
,UniRef90_D0TK89,,unclassified,10.0593188475
,UniRef90_UPI000382EC9A,,unclassified,10.0
,UniRef90_W1WSC0,,unclassified,9.9149502445
,UniRef90_Q7R7L8,,unclassified,9.8141168966
,UniRef90_Q4YJ71,,unclassified,9.668762040299999
,UniRef90_UPI00016311CD,,unclassified,9.4255714777
,UniRef90_Q4YHQ3,,unclassified,9.0926236455
,UniRef90_T3QY73,,unclassified,9.0480362461
,UniRef90_I7HKA6,,unclassified,9.0354395663
,UniRef90_UPI0003758A09,,unclassified,9.0
,UniRef90_Q29R63,,unclassified,8.755525752899999
,UniRef90_Q4YI79,,unclassified,8.6393812981
,UniRef90_Q4YHX5,,unclassified,8.6168905143
,UniRef90_F7F1I6,,unclassified,8.6016260124
,UniRef90_Q7R7D8,,unclassified,8.510199072
,UniRef90_E9I5F4,,unclassified,8.470774261
,UniRef90_W1WNE7,,unclassified,8.4104385409
,UniRef90_C2EJM6,,unclassified,8.2214382737
,UniRef90_B6A8G9,,unclassified,8.0
,UniRef90_F9NS62,,unclassified,8.0
,UniRef90_W8YEG6,,unclassified,7.928419696900001
,UniRef90_Q4YK64,,unclassified,7.9043609722
,UniRef90_D4V267,,unclassified,7.858733775
,UniRef90_D7UUB6,,unclassified,7.7603935108
,UniRef90_K7EZW6,,unclassified,7.6046797168
,UniRef90_C8MKY8,,unclassified,7.3853502635
,UniRef90_S4W9Z3,,unclassified,7.3010078896
,UniRef90_T1I6J1,,unclassified,7.0255226981
,UniRef90_C2EJM5,,unclassified,6.8235748343
,UniRef90_I7G815,,unclassified,6.5102742698
,UniRef90_Q4YHQ2,,unclassified,6.5043944288999995
,UniRef90_Q7R7M0,,unclassified,6.4588725438
,UniRef90_T3PHN4,,unclassified,6.4024995664999995
,UniRef90_B0X9P3,,unclassified,6.4022520138
,UniRef90_Q4XDB9,,unclassified,6.307982118099999
,UniRef90_Q4X6X1,,unclassified,6.306802879199999
,UniRef90_D6SFJ7,,unclassified,6.0443438009
,UniRef90_D4VJD1,,unclassified,6.0
,UniRef90_Q4YK75,,unclassified,6.0
,UniRef90_Z5HXY2,,unclassified,5.9815484175
,UniRef90_D6S6C8,,unclassified,5.7180995475
,UniRef90_Q4YH89,,unclassified,5.6884075621
,UniRef90_D6SD64,,unclassified,5.5442756486
,UniRef90_M0R7M9,,unclassified,5.4890876636
,UniRef90_Q7R6U7,,unclassified,5.4877591049
,UniRef90_Q4X778,,unclassified,5.4778173163999995
,UniRef90_T0NDG4,,unclassified,5.2792454773
,UniRef90_Q4YD51,,unclassified,5.2058181113
,UniRef90_Q4EE26,,unclassified,5.1490035632
,UniRef90_N1ZAU2,,unclassified,5.0
,UniRef90_V9REV9,,unclassified,4.9552873589
,UniRef90_D3Z496,,unclassified,4.9077646586000006
,UniRef90_D0G8Z7,,unclassified,4.7969505868999995
,UniRef90_R7QU22,,unclassified,4.7348878936
,UniRef90_Q7R7C2,,unclassified,4.6440370384
,UniRef90_K8EDZ7,,unclassified,4.5528922926
,UniRef90_S4WAB8,,unclassified,4.5306390961
,UniRef90_C7T9B0,,unclassified,4.3333333333
,UniRef90_Q4YAG3,,unclassified,4.2445576805
,UniRef90_F5LB77,,unclassified,4.1091425562
,UniRef90_A7C8C3,,unclassified,4.0
,UniRef90_W1YV14,,unclassified,4.0
,UniRef90_UPI00037D9ED4,,unclassified,3.9549104895
,UniRef90_B6W6V6,,unclassified,3.8876318967000003
,UniRef90_B6W9M0,,unclassified,3.787070712
,UniRef90_Q4XG51,,unclassified,3.7621209745999997
,UniRef90_V2V6I8,,unclassified,3.6520521726
,UniRef90_K8E2V0,,unclassified,3.6422372727999996
,UniRef90_Q3U156,,unclassified,3.6248517016000004
,UniRef90_U5P1X6,,unclassified,3.6033080312
,UniRef90_F9N0C7,,unclassified,3.593152598
,UniRef90_C9MYW9,,unclassified,3.5657516858999996
,UniRef90_J3QP72,,unclassified,3.3753483516000005
,UniRef90_E7H6L5,,unclassified,3.3486142622000004
,UniRef90_V5XTJ0,,unclassified,3.2723617489
,UniRef90_D6S3S3,,unclassified,3.2545448392000003
,UniRef90_U4C9R8,,unclassified,3.2150376349000003
,UniRef90_C7T9B1,,unclassified,3.1981897787999998
,UniRef90_UPI00046C4A1B,,unclassified,3.1024404141
,UniRef90_UPI00036189A4,,unclassified,3.0597656063
,UniRef90_UPI000369EBAD,,unclassified,3.0597656063
,UniRef90_Q4YD76,,unclassified,3.0200176667000003
,UniRef90_G5N6X6,,unclassified,3.0
,UniRef90_N1ZDJ1,,unclassified,3.0
,UniRef90_R7JD16,,unclassified,3.0
,UniRef90_Q7PD06,,unclassified,3.0
,UniRef90_D3Z1I8,,unclassified,2.9684194205
,UniRef90_A0A016A118,,unclassified,2.8589016461
,UniRef90_B2DUY1,,unclassified,2.7666791858999997
,UniRef90_UPI00015E6A9A,,unclassified,2.7359811842000004
,UniRef90_UPI0003607AD2,,unclassified,2.7279388549
,UniRef90_A0A009XL81,,unclassified,2.6764610756000002
,UniRef90_Q4YK81,,unclassified,2.63003916
,UniRef90_B6QWP6,,unclassified,2.5413465699
,UniRef90_Q7R6U8,,unclassified,2.3310917206
,UniRef90_J3QMT9,,unclassified,2.3230258428
,UniRef90_D3Z1I6,,unclassified,2.2955125751
,UniRef90_Q7R7J3,,unclassified,2.2885402563999997
,UniRef90_Q4Y9P6,,unclassified,2.0581977662
,UniRef90_J3QMM9,,unclassified,2.006788882
,UniRef90_A6P140,,unclassified,1.8547739277000002
,UniRef90_Q7R7N2,,unclassified,1.8206462619
,UniRef90_A0A009WBM8,,unclassified,1.6495931813
,UniRef90_T2IW85,,unclassified,1.6480350213
,UniRef90_Q7R7J7,,unclassified,1.5808013943
,UniRef90_F0Z1P9,,unclassified,1.5485574858000002
,UniRef90_F0Z3X8,,unclassified,1.5485574858000002
,UniRef90_C3WU76,,unclassified,1.4916029825
,UniRef90_E1YDC0,,unclassified,1.4785594056
,UniRef90_X8E632,,unclassified,1.4765516098
,UniRef90_W1W1Y1,,unclassified,1.3333333333
,UniRef90_E7FVC2,,unclassified,1.3127818269
,UniRef90_Q4YJW7,,unclassified,1.3034781481
,UniRef90_Q4YDI1,,unclassified,1.2660701396
,UniRef90_UPI000370B336,,unclassified,1.2159584756
,UniRef90_G3U320,,unclassified,1.197394715
,UniRef90_H9H5T7,,unclassified,1.1748461159999999
,UniRef90_Q4YL90,,unclassified,1.1509560094
,UniRef90_UPI000474E7E2,,unclassified,1.0807588734
,UniRef90_B7R8V6,,unclassified,1.0386631546
,UniRef90_Q7R7N1,,unclassified,1.0073340375
,UniRef90_A0A031ISN3,,unclassified,1.0
,UniRef90_A9MY46,,unclassified,1.0
,UniRef90_C6EHQ8,,unclassified,1.0
,UniRef90_D8C233,,unclassified,1.0
,UniRef90_F5P142,,unclassified,1.0
,UniRef90_H4M7I0,,unclassified,1.0
,UniRef90_H9UZL1,,unclassified,1.0
,UniRef90_K0XM32,,unclassified,1.0
,UniRef90_N4DY11,,unclassified,1.0
,UniRef90_Q7R7I2,,unclassified,1.0
,UniRef90_U1AM04,,unclassified,1.0
,UniRef90_V2RZK2,,unclassified,1.0
,UniRef90_W1XKY9,,unclassified,1.0
,UniRef90_W1Y0S5,,unclassified,1.0
,UniRef90_W1YLF1,,unclassified,1.0
,UniRef90_X1E4R2,,unclassified,1.0
,UniRef90_X3H084,,unclassified,1.0
,UniRef90_B0P0Y4,,unclassified,0.9940319822
,UniRef90_UPI00036D956B,,unclassified,0.6965545034999999
,UniRef90_Q7R7B8,,unclassified,0.6965218518999999
,UniRef90_W1WIW9,,unclassified,0.6898334453
,UniRef90_I9BBE6,,unclassified,0.6843227365000001
,UniRef90_A0A015PZU2,,unclassified,0.6809029611
,UniRef90_A0A016MA45,,unclassified,0.6809029611
,UniRef90_F6IL42,,unclassified,0.6666666667
,UniRef90_L8HPT4,,unclassified,0.6290872050999999
,UniRef90_B2N1J1,,unclassified,0.5633248716
,UniRef90_D4YHB2,,unclassified,0.5297421512
,UniRef90_D4W6N4,,unclassified,0.5253464759
,UniRef90_E7I3E7,,unclassified,0.5
,UniRef90_F1ZPR7,,unclassified,0.5
,UniRef90_J7QJD1,,unclassified,0.5
,UniRef90_M2V1L1,,unclassified,0.5
,UniRef90_V0T9C1,,unclassified,0.5
,UniRef90_X7N416,,unclassified,0.5
,UniRef90_UPI00037A19DB,,unclassified,0.4462793639
,UniRef90_A0A023YKH8,,unclassified,0.43667512840000006
,UniRef90_R5AM46,,unclassified,0.3728869429
,UniRef90_Q7R6T7,,unclassified,0.3669874349
,UniRef90_X9PZF0,,unclassified,0.3333333333
,UniRef90_Q03N60,,unclassified,0.3333333333
,UniRef90_Q04CX6,,unclassified,0.3333333333
,UniRef90_D3QZ76,,unclassified,0.31355652850000004
,UniRef90_R5D0K4,,unclassified,0.31355652850000004
,UniRef90_I9AUB9,,unclassified,0.3032844239
,UniRef90_F6IJS3,,unclassified,0.2943587573
,UniRef90_A0A017L8H0,,unclassified,0.26019983350000003
,UniRef90_N2HVZ0,,unclassified,0.26019983350000003
,UniRef90_A1YSF7,,unclassified,0.2469529682
,UniRef90_A0A023KMD3,,unclassified,0.2398001665
,UniRef90_Q3YYK3,,unclassified,0.2398001665
,UniRef90_D1RBK3,,unclassified,0.23931892600000002
,UniRef90_C2Y2K3,,unclassified,0.2143647286
,UniRef90_S6C3I4,,unclassified,0.20771075100000003
,UniRef90_D4J4X9,,unclassified,0.19640881780000002
,UniRef90_Q82YU9,,unclassified,0.19640881780000002
,UniRef90_R6P988,,unclassified,0.19640881780000002
,UniRef90_L7VXW3,,unclassified,0.17041294010000002
,UniRef90_E4KXW9,,unclassified,0.15401340119999998
,UniRef90_Q4X6Z1,,unclassified,0.12080167539999999
,UniRef90_E0TNF3,,unclassified,0.0802944849
,UniRef90_K9ID55,,unclassified,0.0802944849
,UniRef90_Q7R6T6,,unclassified,0.0591135814
,UniRef90_Q7R7S5,,unclassified,0.0559358957
,UniRef90_Q7R7L5,,unclassified,0.0336136945
