GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|411116154|ref|NZ_JH556657.1|:196093-197025|35830|g__Acetivibrio.s__Acetivibrio_cellulolyticus|UniRef90_K4L592|UniRef50_H6LFX7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,933,1,0.0.0.0,1.0718113612004287
gi|490136654|ref|NZ_KB822566.1|:c393982-393494|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAS1|UniRef50_R7KBV9,root;k_Bacteria;p_Fusobacteria;c_Fusobacteriia;o_Fusobacteriales;f_Fusobacteriaceae;g_Fusobacterium;s_Fusobacterium nucleatum,489,1,0.0.0.0,2.044989775051125
gi|490136654|ref|NZ_KB822566.1|:c393982-393494|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZAS1|UniRef50_R7KBV9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacteraceae;g_Thermoanaerobacter,489,2,0.0.0.0,4.08997955010225
gi|490137351|ref|NZ_KB822567.1|:68001-68486|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDV3|UniRef50_C0QXA8,root;k_Archaea;p_Thaumarchaeota,486,15,0.0.0.0,30.8641975308642
gi|490137351|ref|NZ_KB822567.1|:30309-30791|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_R9KDA3|UniRef50_D4LQ49,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_[Eubacterium] rectale,483,4,0.0.0.0,8.281573498964804
gi|490136654|ref|NZ_KB822566.1|:c45406-44945|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZIK8|UniRef50_B8JEW4,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus lugdunensis,462,3,2.5.1.78,6.4935064935064934
gi|490136654|ref|NZ_KB822566.1|:c45406-44945|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZIK8|UniRef50_B8JEW4,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium tyrobutyricum,462,10,2.5.1.78,21.645021645021643
gi|490138457|ref|NZ_KB822569.1|:c16154-15690|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z1K3|UniRef50_Q8R9H6,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Staphylococcaceae;g_Staphylococcus;s_Staphylococcus carnosus,465,18,0.0.0.0,38.70967741935484
gi|490136654|ref|NZ_KB822566.1|:c137293-136829|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZIU4|UniRef50_H6LBK4,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_;f_;g_Candidatus Kinetoplastibacterium;s_Candidatus Kinetoplastibacterium oncopeltii,465,1,0.0.0.0,2.150537634408602
gi|490137911|ref|NZ_KB822568.1|:135644-136117|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZBE8|UniRef50_N1ZBE8,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Listeriaceae;g_Listeria;s_Listeria monocytogenes,474,1,0.0.0.0,2.109704641350211
gi|490137351|ref|NZ_KB822567.1|:c34848-34378|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_R6QBF9|UniRef50_A5F3J8,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Thiotrichales;f_Piscirickettsiaceae;g_Piscirickettsia;s_Piscirickettsia salmonis,471,1,0.0.0.0,2.1231422505307855
gi|490138457|ref|NZ_KB822569.1|:c101459-100770|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZB92|UniRef50_O34903,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Streptococcaceae;g_Lactococcus;s_Lactococcus garvieae,690,17,0.0.0.0,24.637681159420293
gi|490134789|ref|NZ_KB822565.1|:22762-23454|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N2ACS7|UniRef50_R6RET0,root;k_Bacteria;p_Cyanobacteria;c_;o_Chroococcales;f_Cyanobacteriaceae;g_Cyanobacterium;s_Cyanobacterium aponinum,693,3,0.0.0.0,4.329004329004329
gi|490137911|ref|NZ_KB822568.1|:c26527-25838|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZBR7|UniRef50_N1ZBR7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,690,1,0.0.0.0,1.4492753623188408
gi|490134789|ref|NZ_KB822565.1|:c556593-555904|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZNB9|UniRef50_P13792,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Lysinibacillus;s_Lysinibacillus sphaericus,690,3,0.0.0.0,4.347826086956522
gi|490134789|ref|NZ_KB822565.1|:c556593-555904|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZNB9|UniRef50_P13792,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerotignum;s_Anaerotignum propionicum,690,11,0.0.0.0,15.942028985507248
gi|490134789|ref|NZ_KB822565.1|:c465254-464565|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZMV6|UniRef50_A9KJX4,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Paenibacillaceae;g_Brevibacillus;s_Brevibacillus brevis,690,1,0.0.0.0,1.4492753623188408
gi|490134789|ref|NZ_KB822565.1|:c656378-655698|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZM93|UniRef50_N1ZGW2,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Morganellaceae;g_Xenorhabdus;s_Xenorhabdus poinarii,681,1,3.5.1.28,1.4684287812041115
gi|490134789|ref|NZ_KB822565.1|:743113-743796|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZGS3|UniRef50_R6GPL3,root;k_Bacteria;p_Bacteroidetes;c_Cytophagia;o_Cytophagales;f_Bernardetiaceae;g_Bernardetia;s_Bernardetia litoralis,684,1,0.0.0.0,1.461988304093567
gi|490138457|ref|NZ_KB822569.1|:c140390-139692|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z1V1|UniRef50_C0Z5U8,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium novyi,699,9,0.0.0.0,12.875536480686696
gi|490138457|ref|NZ_KB822569.1|:c140390-139692|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z1V1|UniRef50_C0Z5U8,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium sporogenes,699,7,0.0.0.0,10.014306151645208
gi|490137911|ref|NZ_KB822568.1|:114952-115653|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z2J2|UniRef50_D6DL31,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium baratii,702,1,0.0.0.0,1.4245014245014247
gi|490137911|ref|NZ_KB822568.1|:114952-115653|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z2J2|UniRef50_D6DL31,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Halanaerobiales;f_Halanaerobiaceae;g_Halanaerobium;s_Halanaerobium praevalens,702,3,0.0.0.0,4.273504273504273
gi|490136654|ref|NZ_KB822566.1|:182680-183381|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZN60|UniRef50_N1ZN60,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales,702,3,0.0.0.0,4.273504273504273
gi|490136654|ref|NZ_KB822566.1|:182680-183381|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZN60|UniRef50_N1ZN60,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Solibacillus;s_Solibacillus silvestris,702,20,0.0.0.0,28.490028490028493
gi|490136654|ref|NZ_KB822566.1|:633905-634600|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZIZ0|UniRef50_K0B0N7,root;k_Bacteria,696,10,3.1.26.3,14.367816091954024
gi|490136654|ref|NZ_KB822566.1|:633905-634600|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZIZ0|UniRef50_K0B0N7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,696,2,3.1.26.3,2.873563218390805
gi|490137351|ref|NZ_KB822567.1|:c59569-58874|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_R5ADY6|UniRef50_Q67JS9,root;k_Bacteria;p_Firmicutes;c_Negativicutes;o_Selenomonadales;f_Selenomonadaceae;g_Megamonas;s_Megamonas hypermegale,696,2,0.0.0.0,2.873563218390805
gi|490137351|ref|NZ_KB822567.1|:c59569-58874|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_R5ADY6|UniRef50_Q67JS9,root;k_Bacteria;p_Cyanobacteria;c_;o_Synechococcales;f_Synechococcaceae;g_Synechococcus;s_Synechococcus sp. CC9311,696,1,0.0.0.0,1.4367816091954024
gi|490137351|ref|NZ_KB822567.1|:c59569-58874|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_R5ADY6|UniRef50_Q67JS9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerotignum;s_Anaerotignum propionicum,696,23,0.0.0.0,33.04597701149426
gi|490137351|ref|NZ_KB822567.1|:c54588-53896|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z4Z0|UniRef50_D4J157,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptostreptococcaceae;g_Clostridioides;s_Clostridioides difficile,693,1,0.0.0.0,1.443001443001443
gi|490138457|ref|NZ_KB822569.1|:76377-77072|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZEN0|UniRef50_O31711,root;k_Bacteria,696,4,0.0.0.0,5.74712643678161
gi|490138457|ref|NZ_KB822569.1|:76377-77072|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZEN0|UniRef50_O31711,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Enterobacterales;f_Pectobacteriaceae;g_Sodalis;s_Sodalis praecaptivus,696,1,0.0.0.0,1.4367816091954024
gi|490138457|ref|NZ_KB822569.1|:76377-77072|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZEN0|UniRef50_O31711,root;k_Bacteria;p_;c_;o_;f_;g_;s_candidate division SR1 bacterium RAAC1_SR1_1,696,1,0.0.0.0,1.4367816091954024
gi|490137351|ref|NZ_KB822567.1|:c111538-110843|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z3G8|UniRef50_E3IZT1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacterales Family III. Incertae Sedis;g_Caldicellulosiruptor;s_Caldicellulosiruptor kristjanssonii,696,1,0.0.0.0,1.4367816091954024
gi|490137351|ref|NZ_KB822567.1|:c111538-110843|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z3G8|UniRef50_E3IZT1,root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Brachyspirales;f_Brachyspiraceae;g_Brachyspira;s_Brachyspira intermedia,696,8,0.0.0.0,11.49425287356322
gi|490137911|ref|NZ_KB822568.1|:c69805-69110|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZFB6|UniRef50_P13792,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Leuconostocaceae;g_Leuconostoc;s_Leuconostoc sp. C2,696,2,0.0.0.0,2.873563218390805
gi|490137911|ref|NZ_KB822568.1|:c69805-69110|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZFB6|UniRef50_P13792,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Alkaliphilus;s_Alkaliphilus metalliredigens,696,1,0.0.0.0,1.4367816091954024
gi|490137911|ref|NZ_KB822568.1|:c69805-69110|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZFB6|UniRef50_P13792,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Leuconostocaceae;g_Leuconostoc;s_Leuconostoc kimchii,696,1,0.0.0.0,1.4367816091954024
gi|490137911|ref|NZ_KB822568.1|:c69805-69110|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZFB6|UniRef50_P13792,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Oceanospirillales;f_Oceanospirillaceae;g_Marinomonas;s_Marinomonas sp. MWYL1,696,9,0.0.0.0,12.931034482758621
gi|490134789|ref|NZ_KB822565.1|:c975029-974364|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZFU1|UniRef50_R6QUJ9,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Planococcus;s_Planococcus antarcticus,666,1,0.0.0.0,1.5015015015015014
gi|490134789|ref|NZ_KB822565.1|:c658975-658310|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZS36|UniRef50_N1ZS36,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,666,1,0.0.0.0,1.5015015015015014
gi|490136654|ref|NZ_KB822566.1|:906867-907532|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z9L1|UniRef50_R5BZ59,root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Campylobacteraceae;g_Arcobacter;s_Arcobacter sp. L,666,2,5.1.3.1,3.003003003003003
gi|490136654|ref|NZ_KB822566.1|:906867-907532|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z9L1|UniRef50_R5BZ59,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Marinilabiliales;f_Salinivirgaceae;g_Salinivirga;s_Salinivirga cyanobacteriivorans,666,1,5.1.3.1,1.5015015015015014
gi|490136654|ref|NZ_KB822566.1|:906867-907532|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z9L1|UniRef50_R5BZ59,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus oceanisediminis,666,1,5.1.3.1,1.5015015015015014
gi|490136654|ref|NZ_KB822566.1|:646533-647198|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZHP1|UniRef50_R7GG89,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium saccharobutylicum,666,1,0.0.0.0,1.5015015015015014
gi|490136654|ref|NZ_KB822566.1|:800201-800866|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z6T7|UniRef50_N1Z6T7,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Listeriaceae;g_Listeria;s_Listeria monocytogenes,666,1,0.0.0.0,1.5015015015015014
gi|490137351|ref|NZ_KB822567.1|:124151-124828|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z761|UniRef50_N1Z761,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptococcaceae;g_Desulfitobacterium;s_Desulfitobacterium dehalogenans,678,1,0.0.0.0,1.4749262536873156
gi|490134789|ref|NZ_KB822565.1|:277543-278223|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZT51|UniRef50_R6PJ26,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacterales Family IV. Incertae Sedis;g_Mahella;s_Mahella australiensis,681,1,0.0.0.0,1.4684287812041115
gi|490134789|ref|NZ_KB822565.1|:210307-211035|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZNS7|UniRef50_Q5FUV7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Alkaliphilus;s_Alkaliphilus metalliredigens,729,2,0.0.0.0,2.7434842249657065
gi|490134789|ref|NZ_KB822565.1|:210307-211035|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZNS7|UniRef50_Q5FUV7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales,729,1,0.0.0.0,1.3717421124828533
gi|490134789|ref|NZ_KB822565.1|:210307-211035|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZNS7|UniRef50_Q5FUV7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_;s_[Eubacterium] rectale,729,1,0.0.0.0,1.3717421124828533
gi|490136654|ref|NZ_KB822566.1|:528449-529183|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZCW0|UniRef50_N1ZCW0,root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Campylobacteraceae;g_Campylobacter,735,1,0.0.0.0,1.3605442176870748
gi|490137911|ref|NZ_KB822568.1|:c50497-49763|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZBU5|UniRef50_R5ADX7,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter baumannii,735,1,0.0.0.0,1.3605442176870748
gi|490136654|ref|NZ_KB822566.1|:c12263-11532|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z9S9|UniRef50_A6LVW3,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Listeriaceae;g_Listeria;s_Listeria innocua,732,6,0.0.0.0,8.19672131147541
gi|490136654|ref|NZ_KB822566.1|:c12263-11532|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z9S9|UniRef50_A6LVW3,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales,732,1,0.0.0.0,1.366120218579235
gi|490136654|ref|NZ_KB822566.1|:c12263-11532|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1Z9S9|UniRef50_A6LVW3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium,732,1,0.0.0.0,1.366120218579235
gi|490134789|ref|NZ_KB822565.1|:c531810-531082|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZMI4|UniRef50_Q5HGK2,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Enterococcaceae;g_Enterococcus;s_Enterococcus faecium,729,1,1.1.1.100,1.3717421124828533
gi|490134789|ref|NZ_KB822565.1|:c531810-531082|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZMI4|UniRef50_Q5HGK2,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Bacillus;s_Bacillus thuringiensis,729,1,1.1.1.100,1.3717421124828533
gi|490134789|ref|NZ_KB822565.1|:c531810-531082|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZMI4|UniRef50_Q5HGK2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium,729,1,1.1.1.100,1.3717421124828533
gi|490134789|ref|NZ_KB822565.1|:c708651-707926|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZGP6|UniRef50_P62177,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Anaerotignum;s_Anaerotignum propionicum,726,4,0.0.0.0,5.5096418732782375
gi|490134789|ref|NZ_KB822565.1|:c708651-707926|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZGP6|UniRef50_P62177,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Peptococcaceae;g_Desulfotomaculum;s_Desulfotomaculum acetoxidans,726,2,0.0.0.0,2.7548209366391188
gi|490134789|ref|NZ_KB822565.1|:c974383-973655|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZLT8|UniRef50_O34677,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Solibacillus;s_Solibacillus silvestris,729,42,0.0.0.0,57.61316872427984
gi|490134789|ref|NZ_KB822565.1|:c354190-353465|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZI66|UniRef50_N1ZI66,root;k_Bacteria;p_Spirochaetes;c_Spirochaetia;o_Spirochaetales;f_Spirochaetaceae;g_Treponema;s_Treponema sp. OMZ 838,726,10,0.0.0.0,13.774104683195592
gi|490134789|ref|NZ_KB822565.1|:c354190-353465|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZI66|UniRef50_N1ZI66,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Thermoanaerobacterales;f_Thermoanaerobacterales Family IV. Incertae Sedis;g_Mahella;s_Mahella australiensis,726,1,0.0.0.0,1.3774104683195594
gi|490137911|ref|NZ_KB822568.1|:c9365-8631|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZF49|UniRef50_N1ZF49,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Planococcaceae;g_Kurthia;s_Kurthia sp. 11kri321,735,1,0.0.0.0,1.3605442176870748
gi|490136654|ref|NZ_KB822566.1|:487918-488661|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJQ4|UniRef50_N1ZJQ4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Pseudomonadaceae;g_Pseudomonas;s_Pseudomonas sp. DR 5-09,744,36,0.0.0.0,48.38709677419355
gi|490136654|ref|NZ_KB822566.1|:487918-488661|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJQ4|UniRef50_N1ZJQ4,root;k_Bacteria;p_Bacteroidetes;c_Bacteroidia;o_Bacteroidales;f_Tannerellaceae;g_Parabacteroides;s_Parabacteroides distasonis,744,1,0.0.0.0,1.3440860215053763
gi|490136654|ref|NZ_KB822566.1|:487918-488661|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZJQ4|UniRef50_N1ZJQ4,root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Campylobacteraceae;g_Arcobacter;s_Arcobacter nitrofigilis,744,1,0.0.0.0,1.3440860215053763
gi|490134789|ref|NZ_KB822565.1|:c1060401-1059661|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZKA8|UniRef50_R7A1V5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium perfringens,741,1,2.1.1.185,1.349527665317139
gi|490134789|ref|NZ_KB822565.1|:c733891-733145|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDF1|UniRef50_Q52666,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Lactobacillales;f_Lactobacillaceae;g_Pediococcus;s_Pediococcus pentosaceus,747,2,0.0.0.0,2.677376171352075
gi|490134789|ref|NZ_KB822565.1|:c733891-733145|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDF1|UniRef50_Q52666,root;k_Bacteria;p_Proteobacteria;c_Alphaproteobacteria;o_Rhizobiales;f_Bartonellaceae;g_Bartonella;s_Bartonella australis,747,1,0.0.0.0,1.3386880856760375
gi|490134789|ref|NZ_KB822565.1|:c733891-733145|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDF1|UniRef50_Q52666,root;k_Bacteria;p_Firmicutes;c_Bacilli,747,1,0.0.0.0,1.3386880856760375
gi|490134789|ref|NZ_KB822565.1|:c733891-733145|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZDF1|UniRef50_Q52666,root;k_Bacteria,747,1,0.0.0.0,1.3386880856760375
gi|490134789|ref|NZ_KB822565.1|:c1032118-1031375|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZM02|UniRef50_Q1D8I9,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Pseudomonadales;f_Moraxellaceae;g_Acinetobacter;s_Acinetobacter equi,744,1,5.3.1.1,1.3440860215053763
gi|490138457|ref|NZ_KB822569.1|:c203380-202640|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZBG8|UniRef50_Q97MB4,root;k_Bacteria;p_Proteobacteria;c_Gammaproteobacteria;o_Alteromonadales;f_Alteromonadaceae;g_Paraglaciecola;s_Paraglaciecola psychrophila,741,2,0.0.0.0,2.699055330634278
gi|490134789|ref|NZ_KB822565.1|:442986-443723|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZIE2|UniRef50_R6PX50,root;k_Bacteria;p_Firmicutes;c_Bacilli;o_Bacillales;f_Bacillaceae;g_Halobacillus;s_Halobacillus halophilus,738,1,0.0.0.0,1.3550135501355014
gi|490134789|ref|NZ_KB822565.1|:280564-281301|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZBZ6|UniRef50_N1ZBZ6,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,738,1,0.0.0.0,1.3550135501355014
gi|490136654|ref|NZ_KB822566.1|:349498-350238|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZNI7|UniRef50_I5AS23,root;k_Bacteria;p_Chlamydiae;c_Chlamydiia;o_Parachlamydiales;f_Parachlamydiaceae;g_Candidatus Protochlamydia;s_Candidatus Protochlamydia naegleriophila,741,1,0.0.0.0,1.349527665317139
gi|490136654|ref|NZ_KB822566.1|:c70766-70026|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZMS9|UniRef50_A9KJN2,root;k_Bacteria;p_Proteobacteria;c_Epsilonproteobacteria;o_Campylobacterales;f_Campylobacteraceae;g_Sulfurospirillum;s_Sulfurospirillum deleyianum,741,1,0.0.0.0,1.349527665317139
gi|490134789|ref|NZ_KB822565.1|:c313550-312810|97138|g__Clostridium.s__Clostridium_sp_ASF356|UniRef90_N1ZNC2|UniRef50_N1ZNC2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Clostridiaceae;g_Clostridium;s_Clostridium saccharoperbutylacetonicum,741,1,0.0.0.0,1.349527665317139
