taxa,uniref90,uniref50,length
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DEL5,UniRef50_A0LK05,804
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTX4,UniRef50_A6L1N4,804
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZH73,UniRef50_K5ZH73,804
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YRY8,UniRef50_R7JH82,804
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YRY1,UniRef50_D2QJ17,801
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z8J1,UniRef50_R5DRT6,798
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AMY8,UniRef50_N2AMY8,798
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AMR7,UniRef50_N2AMR7,798
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z605,UniRef50_R5DLB7,798
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AA34,UniRef50_K6AA34,801
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BCI3,UniRef50_R5F1S9,798
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZU60,UniRef50_G8UMU3,798
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A473,UniRef50_R6JDQ5,807
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YQS4,UniRef50_R5CI58,807
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLK9,UniRef50_K5ZLK9,807
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A473,UniRef50_R6JDQ5,807
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUC8,UniRef50_G8UMG2,807
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZI1,UniRef50_K5ZZI1,807
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AUI2,UniRef50_N2AUI2,807
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z520,UniRef50_K5Z520,807
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6X531,UniRef50_F0R149,804
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHM5,UniRef50_R6IPP6,804
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BCI3,UniRef50_R5F1S9,804
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YG26,UniRef50_K5YG26,798
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6W6,UniRef50_R6APG4,792
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUH8,UniRef50_R6X6U6,792
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z993,UniRef50_K5Z993,792
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R7DFZ4,UniRef50_R7NQ15,792
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A2D9,UniRef50_F2KU81,795
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZD19,UniRef50_R6T1E4,795
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ALU3,UniRef50_R7NT17,795
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZRU2,UniRef50_K5ZRU2,795
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZGL8,UniRef50_K5ZGL8,792
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZBK6,UniRef50_K5ZBK6,789
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B816,UniRef50_Q8A1S2,789
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_L1N9A9,UniRef50_F0RT56,789
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ABE3,UniRef50_K6ABE3,792
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BAF0,UniRef50_K5ZZI1,798
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A8L6,UniRef50_K6A8L6,798
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2APN3,UniRef50_R5AM88,798
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6IHY1,UniRef50_Q3AT64,798
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZRT7,UniRef50_F9D137,795
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YR63,UniRef50_G8UMC8,795
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LIC2,UniRef50_Q7UID0,795
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZRU2,UniRef50_K5ZRU2,795
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B7H8,UniRef50_N2B7H8,777
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6W1,UniRef50_R7EBG4,762
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_D1K2D6,UniRef50_Q650E6,762
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z3T2,UniRef50_R5DBW8,762
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A242,UniRef50_R6Y2J6,762
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZWI1,UniRef50_K5ZWI1,765
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5D8S9,UniRef50_I3YXM8,765
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A8N3,UniRef50_E4T0K6,765
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A210,UniRef50_Q5L8V7,765
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B8B5,UniRef50_N2B8B5,765
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BDU8,UniRef50_N2BDU8,762
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AQ05,UniRef50_R7PCD5,762
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YM10,UniRef50_K5YM10,762
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6W1,UniRef50_R7EBG4,762
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_D6D2X9,UniRef50_D6D2X9,762
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A0A015RQH5,UniRef50_D4IN63,762
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AMB5,UniRef50_R5J8N0,765
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZJ2,UniRef50_Q5LH04,765
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUM2,UniRef50_A6LF90,765
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1M2,UniRef50_K6A1M2,765
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R7J6H4,UniRef50_C7N794,765
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZVD4,UniRef50_D0TJ03,765
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LF14,UniRef50_O83296,765
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYJ1,UniRef50_K5ZYJ1,765
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZZ9,UniRef50_D4IJS0,759
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B7Y1,UniRef50_N2B7Y1,756
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z7A3,UniRef50_B6EJ93,756
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_D4VRS5,UniRef50_R6V1D2,756
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LHS4,UniRef50_P77499,756
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6Y7R4,UniRef50_B4UHS9,756
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AX40,UniRef50_N2AX40,756
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R7EAP7,UniRef50_A6L5Q0,756
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ALM3,UniRef50_F4L3Y7,756
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LHS4,UniRef50_P77499,756
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B986,UniRef50_N2B986,756
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B8U2,UniRef50_K5ZWI1,753
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LFF0,UniRef50_A6KXL2,756
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9H777,UniRef50_R6V1D2,756
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BDZ0,UniRef50_F9Z2W3,756
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVU1,UniRef50_R6XZK1,759
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6WRB5,UniRef50_Q7MVS9,759
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B146,UniRef50_R6WTD6,759
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0Q2,UniRef50_B5YGT5,759
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AIW8,UniRef50_N2AIW8,759
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YTK3,UniRef50_R7D023,759
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A2R7,UniRef50_H8KM65,759
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DM87,UniRef50_R5DM87,756
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q8ABW7,UniRef50_H6KZP5,759
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B0F9,UniRef50_R6X1Z2,759
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZBN5,UniRef50_K5ZWI1,759
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y221,UniRef50_R6WTD6,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YQV5,UniRef50_K6A8L6,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z7M6,UniRef50_R5DSX0,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LBS4,UniRef50_G8UMN4,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B4H7,UniRef50_F9YR45,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A997,UniRef50_W0F5J4,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YB92,UniRef50_K5YB92,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6X0S0,UniRef50_R6AIW9,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DK04,UniRef50_R5WT57,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZAJ6,UniRef50_A6LED9,771
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AIX5,UniRef50_N2AIX5,771
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BCH8,UniRef50_N2BCH8,771
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6J4,UniRef50_R5J124,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z3T8,UniRef50_R5BRZ2,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A4T4,UniRef50_R7KI33,771
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AWA3,UniRef50_B9KC16,771
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1L2,UniRef50_Q5LBZ2,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q8ABY5,UniRef50_Q8ABY5,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZJZ9,UniRef50_K5ZJZ9,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R7EAX6,UniRef50_R7EAX6,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AP33,UniRef50_Q11QI8,774
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A256,UniRef50_R5SSM6,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZKZ1,UniRef50_A6LAK6,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1Q4,UniRef50_R5ZU53,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYC5,UniRef50_R6VNH3,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z7N7,UniRef50_R6IR63,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZPP0,UniRef50_R5DC95,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDQ6,UniRef50_R5DHS4,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B4Q3,UniRef50_N2B4Q3,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_D6D2X9,UniRef50_D6D2X9,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YF17,UniRef50_K5YF17,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ASF1,UniRef50_R6JCU8,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YXT2,UniRef50_K5YXT2,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZNK1,UniRef50_R5Y3Y2,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5A8,UniRef50_K6A5A8,771
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1E2,UniRef50_R5P919,771
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYJ9,UniRef50_V5WKG0,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A045,UniRef50_R5YJ25,771
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DR63,UniRef50_O27657,771
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AYV2,UniRef50_R5SSM6,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDE9,UniRef50_Q64W86,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B6K7,UniRef50_N2B6K7,768
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9HXQ6,UniRef50_R6J8L9,807
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZK98,UniRef50_K5ZK98,846
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YBW3,UniRef50_K5YBW3,846
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZXN6,UniRef50_E4T4M7,846
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_D6D3N7,UniRef50_D6D3N7,846
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YB38,UniRef50_F4LIL2,849
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YXQ6,UniRef50_K5YXQ6,849
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B288,UniRef50_N2B288,849
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZH21,UniRef50_R6XB91,849
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YUD8,UniRef50_K5YUD8,849
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5M8,UniRef50_D6CWM7,846
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A910,UniRef50_K6A910,846
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ABH6,UniRef50_R5DEX5,846
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZAQ8,UniRef50_K5ZAQ8,846
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZI51,UniRef50_U3QEW9,846
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DLM8,UniRef50_Q64XQ0,846
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZV19,UniRef50_K5ZV19,849
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z855,UniRef50_G7SCJ6,849
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YSG2,UniRef50_K5YSG2,849
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YTH3,UniRef50_W5USG3,849
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K9EAJ1,UniRef50_K9EAJ1,849
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AGS8,UniRef50_D4ILD0,849
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A3R7,UniRef50_R5PB38,849
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZRS4,UniRef50_R5DAI8,849
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUD9,UniRef50_F4KLQ8,849
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z6N1,UniRef50_K5Z6N1,843
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZV94,UniRef50_R7DFF7,843
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5D7,UniRef50_R5DTE3,843
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YEE7,UniRef50_R5R9M9,843
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AQ78,UniRef50_E4T7N9,843
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L289,UniRef50_A6L289,843
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYN0,UniRef50_K5ZYN0,843
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DLF8,UniRef50_Q89ZR8,843
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ACA9,UniRef50_K6ACA9,840
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1H7,UniRef50_K6A1H7,840
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6IQD3,UniRef50_F0P1A4,840
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZQ3,UniRef50_A6LFH9,840
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZQ3,UniRef50_A6LFH9,840
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHP3,UniRef50_R6X4G3,840
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z189,UniRef50_K5Z189,840
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z836,UniRef50_K5Z836,846
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AH85,UniRef50_R6W2X5,843
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5U4C5,UniRef50_D6D3N7,846
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A9C4,UniRef50_Q650K4,843
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LDS0,UniRef50_A6LDS0,843
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q64WJ6,UniRef50_Q64WJ6,843
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZU76,UniRef50_R6B5N9,858
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1Y6,UniRef50_R5EPQ9,858
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A227,UniRef50_R5DAA7,858
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L289,UniRef50_A6L289,858
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YJ33,UniRef50_R6Y0E0,858
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZSP1,UniRef50_K5ZSP1,861
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5I7R5,UniRef50_R5SPN7,861
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZV65,UniRef50_K5ZVN8,861
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZP62,UniRef50_Q8A9U6,858
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTJ0,UniRef50_R7JF96,858
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6WKC0,UniRef50_R5CD91,858
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YQT4,UniRef50_R5ICK3,858
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z998,UniRef50_W5USG3,858
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YR35,UniRef50_K5YR35,861
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZKZ6,UniRef50_K5ZKZ6,861
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AX44,UniRef50_N2AX44,861
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYM1,UniRef50_R7JAE6,861
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYU3,UniRef50_G7W9N7,861
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A927,UniRef50_K6A927,861
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZW90,UniRef50_B0TXL9,861
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_D4IN34,UniRef50_D4IN34,861
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A260,UniRef50_R5DEU2,861
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AY77,UniRef50_R5DFJ5,858
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YMT0,UniRef50_D2QBK8,852
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AU45,UniRef50_A6LH22,852
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZL28,UniRef50_R6ICK5,852
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A424,UniRef50_R7JD41,852
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AL40,UniRef50_A6L2N4,852
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A183,UniRef50_K6A183,855
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BAN8,UniRef50_R6ZIB8,852
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZP07,UniRef50_Q8AA27,852
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AS86,UniRef50_R6K4U1,852
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z3M8,UniRef50_A6L289,852
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BBE9,UniRef50_N2BBE9,852
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A173,UniRef50_K6A173,852
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BCP2,UniRef50_R6LIX4,855
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z4P3,UniRef50_R6HM19,855
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AUL6,UniRef50_R6ZMN7,855
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B4Y1,UniRef50_N2B4Y1,855
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1Y6,UniRef50_R5EPQ9,858
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YYM5,UniRef50_R6KA20,855
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AWT2,UniRef50_R6BTF6,855
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6K0,UniRef50_R6YU73,855
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z5V6,UniRef50_R6WPB8,855
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YYM5,UniRef50_R6KA20,855
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZCV1,UniRef50_A6LC30,819
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZWB2,UniRef50_R5C323,819
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ALN5,UniRef50_Q8AAY5,819
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YW01,UniRef50_Q89ZY4,819
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHB8,UniRef50_G8UN41,822
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z4W2,UniRef50_A2CAD2,816
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6T5,UniRef50_K6A6T5,816
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YT10,UniRef50_K5YT10,816
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUH8,UniRef50_R6X6U6,816
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9H7K9,UniRef50_R9HYS7,819
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BCN0,UniRef50_N2BCN0,816
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AJI7,UniRef50_A1ISD4,816
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLY5,UniRef50_K5ZLY5,825
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZBK0,UniRef50_K5ZBK0,825
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6X8V2,UniRef50_C7NRE5,825
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEI8,UniRef50_B1ZNE5,825
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6B043,UniRef50_R5PDV6,825
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6K7,UniRef50_R6D661,825
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZNZ8,UniRef50_R5DPX4,825
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTG7,UniRef50_R6K689,825
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YG17,UniRef50_K5YG17,822
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZI77,UniRef50_Q5LI89,822
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AX25,UniRef50_K6AHU3,825
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6XAC6,UniRef50_R5W5H2,813
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDX8,UniRef50_R6WXZ4,810
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZP4,UniRef50_R5K7N1,810
