GeneID,Taxonomy,Length,Reads,EC#,RPK
gi|311103224|ref|NC_014640.1|:c683893-680963|85698|g__Achromobacter.s__Achromobacter_xylosoxidans|UniRef90_unknown|UniRef50_R4WT31,root;k_Bacteria;p_Proteobacteria;c_Betaproteobacteria;o_Burkholderiales;f_Alcaligenaceae;g_Achromobacter;s_Achromobacter xylosoxidans,2931,1,1.17.4.1,0.34118048447628796
gi|483984803|ref|NZ_KB892671.1|:c248501-247593|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037BD3AA|UniRef50_D5HEW0,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,909,7,0.0.0.0,7.7007700770077
gi|483984541|ref|NZ_KB892639.1|:c56620-55712|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003785793|UniRef50_R6BUE4,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,909,1,0.0.0.0,1.1001100110011002
gi|483984922|ref|NZ_KB892682.1|:89125-90036|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037B89DA|UniRef50_R6KQ14,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,912,1,0.0.0.0,1.0964912280701753
gi|483984922|ref|NZ_KB892682.1|:198247-199164|33035|g__Blautia.s__Blautia_producta|UniRef90_R6NFI3|UniRef50_R6NFI3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,918,12,0.0.0.0,13.071895424836601
gi|483984562|ref|NZ_KB892642.1|:c30234-29341|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000375C24D|UniRef50_P29823,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,894,2,0.0.0.0,2.237136465324385
gi|483984738|ref|NZ_KB892663.1|:19547-20443|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037187C3|UniRef50_R5GWB9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,897,3,0.0.0.0,3.3444816053511706
gi|483984517|ref|NZ_KB892637.1|:c76306-75407|33035|g__Blautia.s__Blautia_producta|UniRef90_R6QTT3|UniRef50_E3HC45,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,900,6,4.2.1.44,6.666666666666666
gi|483984517|ref|NZ_KB892637.1|:c82603-81704|33035|g__Blautia.s__Blautia_producta|UniRef90_R6QTT3|UniRef50_E3HC45,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,900,3,4.2.1.44,3.333333333333333
gi|483984517|ref|NZ_KB892637.1|:c53862-52909|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037A5AE1|UniRef50_A9KSB9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,954,1,0.0.0.0,1.0482180293501049
gi|483984922|ref|NZ_KB892682.1|:51625-52572|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000475F59A|UniRef50_R6V4W1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,948,1,0.0.0.0,1.0548523206751055
gi|483985136|ref|NZ_KB892703.1|:c225351-224407|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037B4AEE|UniRef50_A4W3H4,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,945,3,2.1.1.199,3.174603174603175
gi|483984517|ref|NZ_KB892637.1|:c32965-32015|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036DFDFD|UniRef50_R6DS88,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,951,1,0.0.0.0,1.0515247108307046
gi|483984615|ref|NZ_KB892649.1|:257035-257985|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00035EAB28|UniRef50_R7JRV7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,951,1,0.0.0.0,1.0515247108307046
gi|483984529|ref|NZ_KB892638.1|:c367430-366465|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036296BD|UniRef50_J1NJB1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,966,1,0.0.0.0,1.0351966873706004
gi|483984615|ref|NZ_KB892649.1|:114872-115837|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003758E1D|UniRef50_C4Z6T1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,966,3,0.0.0.0,3.1055900621118013
gi|483984598|ref|NZ_KB892647.1|:2387-3346|33035|g__Blautia.s__Blautia_producta|UniRef90_R6NAT7|UniRef50_B9MKF3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,960,3,2.7.7.6,3.125
gi|483985043|ref|NZ_KB892693.1|:239885-240844|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036373ED|UniRef50_A9KSS5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,960,7,0.0.0.0,7.291666666666667
gi|483984678|ref|NZ_KB892656.1|:c33683-32754|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003628E6F|UniRef50_I1ZJ75,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,930,2,0.0.0.0,2.150537634408602
gi|483984688|ref|NZ_KB892657.1|:27114-28046|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00035F4807|UniRef50_B3E717,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,933,4,0.0.0.0,4.287245444801715
gi|483984562|ref|NZ_KB892642.1|:c32910-31978|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003787474|UniRef50_UPI0003787474,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,933,1,0.0.0.0,1.0718113612004287
gi|483984786|ref|NZ_KB892669.1|:c21646-20717|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003690A30|UniRef50_R5U8X2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,930,1,0.0.0.0,1.075268817204301
gi|483984589|ref|NZ_KB892646.1|:c58271-57345|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003637D06|UniRef50_R6G728,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,927,1,2.7.1.26,1.0787486515641855
gi|483984706|ref|NZ_KB892659.1|:c35875-34934|33035|g__Blautia.s__Blautia_producta|UniRef90_R6VAK7|UniRef50_R5WLJ7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,942,1,0.0.0.0,1.0615711252653928
gi|483984727|ref|NZ_KB892662.1|:17004-17948|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003622239|UniRef50_E0S2E4,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,945,1,0.0.0.0,1.0582010582010584
gi|483984541|ref|NZ_KB892639.1|:139251-140195|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037D5103|UniRef50_UPI00037D5103,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,945,2,0.0.0.0,2.1164021164021167
gi|483984803|ref|NZ_KB892671.1|:c169254-168319|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003747705|UniRef50_R5HXS5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,936,17,0.0.0.0,18.162393162393162
gi|483984922|ref|NZ_KB892682.1|:204973-205911|33035|g__Blautia.s__Blautia_producta|UniRef90_R6NLL5|UniRef50_R6CG06,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,939,20,0.0.0.0,21.299254526091588
gi|483984778|ref|NZ_KB892668.1|:11381-12319|33035|g__Blautia.s__Blautia_producta|UniRef90_R6VJ55|UniRef50_M1E6A4,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,939,1,0.0.0.0,1.0649627263045793
gi|483984615|ref|NZ_KB892649.1|:115834-116679|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003700419|UniRef50_D4MN75,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,846,3,0.0.0.0,3.546099290780142
gi|483984541|ref|NZ_KB892639.1|:c136367-135525|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036330D7|UniRef50_R6RP44,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,843,1,0.0.0.0,1.1862396204033214
gi|483985136|ref|NZ_KB892703.1|:c107595-106753|33035|g__Blautia.s__Blautia_producta|UniRef90_unknown|UniRef50_R9NIW7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,843,3,0.0.0.0,3.5587188612099645
gi|483984706|ref|NZ_KB892659.1|:c34843-33998|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037EF8F8|UniRef50_R6UZH1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,846,1,0.0.0.0,1.1820330969267139
gi|483985043|ref|NZ_KB892693.1|:269341-270186|33035|g__Blautia.s__Blautia_producta|UniRef90_R6NAV7|UniRef50_B1ZNE5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,846,10,0.0.0.0,11.82033096926714
gi|483985043|ref|NZ_KB892693.1|:269341-270186|33035|g__Blautia.s__Blautia_producta|UniRef90_R6NAV7|UniRef50_B1ZNE5,root,846,1,0.0.0.0,1.1820330969267139
gi|483985125|ref|NZ_KB892702.1|:54617-55468|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037DA5AE|UniRef50_D6DJ95,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,852,7,1.17.7.4,8.215962441314554
gi|483984756|ref|NZ_KB892665.1|:4914-5762|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000476B883|UniRef50_R5VTD5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,849,6,0.0.0.0,7.06713780918728
gi|483984922|ref|NZ_KB892682.1|:212515-213366|33035|g__Blautia.s__Blautia_producta|UniRef90_R6NGK6|UniRef50_R6H097,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,852,5,1.5.1.5,5.868544600938967
gi|483984517|ref|NZ_KB892637.1|:c491488-490658|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00035D959F|UniRef50_R6WHD4,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,831,3,0.0.0.0,3.6101083032490977
gi|483984668|ref|NZ_KB892655.1|:c41338-40508|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003722AD3|UniRef50_UPI0003722AD3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,831,1,0.0.0.0,1.203369434416366
gi|483984738|ref|NZ_KB892663.1|:c6427-5597|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000477DCAB|UniRef50_R6RAN9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,831,1,0.0.0.0,1.203369434416366
gi|483984581|ref|NZ_KB892645.1|:111244-112083|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037175B2|UniRef50_R5UG59,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,840,5,0.0.0.0,5.9523809523809526
gi|483984529|ref|NZ_KB892638.1|:c254091-253249|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003730954|UniRef50_R6SP20,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,843,1,0.0.0.0,1.1862396204033214
gi|483984803|ref|NZ_KB892671.1|:c252033-251200|33035|g__Blautia.s__Blautia_producta|UniRef90_R9NPN0|UniRef50_D9R2Y3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,834,2,0.0.0.0,2.3980815347721824
gi|483984922|ref|NZ_KB892682.1|:175893-176771|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036D2C20|UniRef50_P55253,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,879,1,2.7.7.24,1.1376564277588168
gi|483985136|ref|NZ_KB892703.1|:c230633-229755|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000362ACFE|UniRef50_C4ZEV1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,879,3,0.0.0.0,3.4129692832764507
gi|483984541|ref|NZ_KB892639.1|:c114385-113498|33035|g__Blautia.s__Blautia_producta|UniRef90_R6PL12|UniRef50_R5F4E6,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,888,3,0.0.0.0,3.3783783783783785
gi|483984551|ref|NZ_KB892641.1|:c99518-98631|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003693D06|UniRef50_P74309,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,888,1,4.1.2.13,1.1261261261261262
gi|483984517|ref|NZ_KB892637.1|:c284886-283996|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000370D69F|UniRef50_B9MRD1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,891,8,0.0.0.0,8.978675645342312
gi|483984626|ref|NZ_KB892651.1|:3102-3974|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000361B576|UniRef50_A9KKE9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,873,1,2.7.1.148,1.145475372279496
gi|483984581|ref|NZ_KB892645.1|:59616-60485|33035|g__Blautia.s__Blautia_producta|UniRef90_R6NBY0|UniRef50_P47269,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,870,13,4.1.2.13,14.942528735632184
gi|483984551|ref|NZ_KB892641.1|:c122372-121500|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036A7EF3|UniRef50_UPI0004701773,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,873,3,0.0.0.0,3.436426116838488
gi|483985143|ref|NZ_KB892704.1|:c38615-37749|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037C0150|UniRef50_R5R689,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,867,1,0.0.0.0,1.1534025374855825
gi|483985136|ref|NZ_KB892703.1|:c227156-226290|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037CCB68|UniRef50_D4M3D2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,867,4,0.0.0.0,4.61361014994233
gi|483984589|ref|NZ_KB892646.1|:c60146-59181|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000362A9E3|UniRef50_R5TIG7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,966,1,0.0.0.0,1.0351966873706004
gi|483984541|ref|NZ_KB892639.1|:c51109-49979|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036F5C31|UniRef50_R7JTJ1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1131,2,0.0.0.0,1.7683465959328029
gi|483984626|ref|NZ_KB892651.1|:19953-21068|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036E31C6|UniRef50_K4LF40,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1116,3,0.0.0.0,2.6881720430107525
gi|483984626|ref|NZ_KB892651.1|:42841-43956|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036B4CE9|UniRef50_R7IMM2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1116,2,2.7.7.27,1.7921146953405016
gi|483984922|ref|NZ_KB892682.1|:65986-67110|33035|g__Blautia.s__Blautia_producta|UniRef90_R6V1J4|UniRef50_P52331,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1125,1,0.0.0.0,0.8888888888888888
gi|483984545|ref|NZ_KB892640.1|:c197351-196209|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036ACDD3|UniRef50_G4KXX3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1143,1,0.0.0.0,0.8748906386701663
gi|483984714|ref|NZ_KB892660.1|:c11463-10321|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036CF1D2|UniRef50_A9KMX2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1143,1,1.1.1.267,0.8748906386701663
gi|483984668|ref|NZ_KB892655.1|:51769-52857|33035|g__Blautia.s__Blautia_producta|UniRef90_R6NBU7|UniRef50_R6ZG00,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1089,1,0.0.0.0,0.9182736455463728
gi|483984714|ref|NZ_KB892660.1|:c80139-79054|33035|g__Blautia.s__Blautia_producta|UniRef90_R6RAX3|UniRef50_A0ZZN9,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1086,1,0.0.0.0,0.9208103130755064
gi|483984517|ref|NZ_KB892637.1|:c483874-482789|33035|g__Blautia.s__Blautia_producta|UniRef90_R6VN73|UniRef50_R5K336,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1086,2,0.0.0.0,1.8416206261510129
gi|483985125|ref|NZ_KB892702.1|:55449-56543|33035|g__Blautia.s__Blautia_producta|UniRef90_R6V2Q4|UniRef50_R7N7L5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1095,1,0.0.0.0,0.9132420091324202
gi|483985043|ref|NZ_KB892693.1|:122975-124069|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0004777E62|UniRef50_UPI0004777E62,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1095,4,0.0.0.0,3.6529680365296806
gi|483984576|ref|NZ_KB892644.1|:134797-135876|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003724258|UniRef50_C4Z176,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1080,3,0.0.0.0,2.7777777777777777
gi|483984529|ref|NZ_KB892638.1|:c64609-63503|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036C6E00|UniRef50_R5SXF1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1107,1,0.0.0.0,0.903342366757001
gi|483984598|ref|NZ_KB892647.1|:41412-42518|33035|g__Blautia.s__Blautia_producta|UniRef90_unknown|UniRef50_R5K336,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1107,1,0.0.0.0,0.903342366757001
gi|483984517|ref|NZ_KB892637.1|:500378-501484|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036A58B0|UniRef50_UPI00036A58B0,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1107,2,0.0.0.0,1.806684733514002
gi|483984541|ref|NZ_KB892639.1|:c187241-186135|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036C91A0|UniRef50_UPI00036C91A0,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1107,1,0.0.0.0,0.903342366757001
gi|483985143|ref|NZ_KB892704.1|:c212675-211563|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0003827A78|UniRef50_Q2FG29,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1113,1,1.4.1.1,0.8984725965858041
gi|483984517|ref|NZ_KB892637.1|:c485152-484040|33035|g__Blautia.s__Blautia_producta|UniRef90_R6NF17|UniRef50_P9WQI2,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1113,34,0.0.0.0,30.548068283917342
gi|483984517|ref|NZ_KB892637.1|:c168501-167344|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036162D9|UniRef50_R6NBZ4,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1158,3,0.0.0.0,2.590673575129534
gi|483984922|ref|NZ_KB892682.1|:125497-126708|33035|g__Blautia.s__Blautia_producta|UniRef90_R6V0U4|UniRef50_I5AQE3,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1212,11,4.3.1.19,9.075907590759076
gi|483985136|ref|NZ_KB892703.1|:c87311-86085|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036C935F|UniRef50_R7E947,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1227,5,0.0.0.0,4.074979625101874
gi|483984517|ref|NZ_KB892637.1|:c270776-269559|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI000371F8ED|UniRef50_I5ATT7,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1218,7,1.1.1.3,5.74712643678161
gi|483984598|ref|NZ_KB892647.1|:100851-102020|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037F04BF|UniRef50_B8I304,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1170,1,0.0.0.0,0.8547008547008548
gi|483985043|ref|NZ_KB892693.1|:262005-263174|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036B1986|UniRef50_UPI00036B1986,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1170,1,0.0.0.0,0.8547008547008548
gi|483984568|ref|NZ_KB892643.1|:c71709-70546|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI0004756347|UniRef50_D2RD98,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1164,1,0.0.0.0,0.859106529209622
gi|483984922|ref|NZ_KB892682.1|:265115-266278|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00036916FA|UniRef50_R7D990,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1164,1,0.0.0.0,0.859106529209622
gi|483984778|ref|NZ_KB892668.1|:15369-16532|33035|g__Blautia.s__Blautia_producta|UniRef90_UPI00037B7FC3|UniRef50_R6RK71,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1164,8,0.0.0.0,6.872852233676976
gi|483985136|ref|NZ_KB892703.1|:c213304-212117|33035|g__Blautia.s__Blautia_producta|UniRef90_R6VBE5|UniRef50_R6Z088,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1188,23,0.0.0.0,19.36026936026936
gi|483984714|ref|NZ_KB892660.1|:c186378-185185|33035|g__Blautia.s__Blautia_producta|UniRef90_unknown|UniRef50_Q8XJH1,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1194,3,2.8.1.7,2.512562814070352
gi|483984803|ref|NZ_KB892671.1|:c1445-252|33035|g__Blautia.s__Blautia_producta|UniRef90_unknown|UniRef50_R5K3W5,root;k_Bacteria;p_Firmicutes;c_Clostridia;o_Clostridiales;f_Lachnospiraceae;g_Blautia;s_Blautia sp. YL58,1194,12,0.0.0.0,10.050251256281408
