taxa,uniref90,uniref50,length
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A0A016LXJ0,UniRef50_G8UJP0,288
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLJ8,UniRef50_R5DBM3,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BBD3,UniRef50_A6LHQ2,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AX86,UniRef50_N2AX86,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A0A015P3I5,UniRef50_A6LDU4,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_Q64NX2,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_G8UJ79,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ATW2,UniRef50_A6LF20,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AT33,UniRef50_K6AT33,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVR2,UniRef50_R5I6Y9,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q650C6,UniRef50_R6MJQ9,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AYA9,UniRef50_N2AYA9,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AWJ9,UniRef50_R6X3E5,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AWL4,UniRef50_N2AWL4,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AUI0,UniRef50_K6AUI0,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AXZ7,UniRef50_N2AXZ7,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YYL1,UniRef50_R6JD09,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y822,UniRef50_R6VZ64,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEI1,UniRef50_Q30TV4,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YMR5,UniRef50_K5YMR5,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZMW7,UniRef50_R6WRW1,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AW84,UniRef50_A6LES0,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z1M3,UniRef50_K5Z1M3,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEI1,UniRef50_Q30TV4,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YR39,UniRef50_Q64NX2,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_C7X4B9,UniRef50_R5ULL5,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9HY32,UniRef50_R9HY32,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YBY2,UniRef50_K5YBY2,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9HXR4,UniRef50_R9HXR4,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BAL9,UniRef50_E1WQW5,366
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AP28,UniRef50_C9LY31,357
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_F3QQF9,UniRef50_G8UJ61,357
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_E1KN15,UniRef50_G8UJ61,357
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZX6,UniRef50_R5DBM3,357
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YTG8,UniRef50_R5CAP9,360
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AGB7,UniRef50_R6WK86,360
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_F3PNI3,UniRef50_F5J474,360
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZK0,UniRef50_A6LF08,357
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5NFI8,UniRef50_Q5LFY4,357
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLY2,UniRef50_E6SUL6,357
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZ27,UniRef50_J9H0B6,357
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AXS3,UniRef50_N2AXS3,357
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YFI8,UniRef50_K5YFI8,357
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_I3YIX0,UniRef50_R6MJQ9,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ART8,UniRef50_N2ART8,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q650C6,UniRef50_R6MJQ9,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z077,UniRef50_K5Z077,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZN18,UniRef50_G8UKR4,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AIJ8,UniRef50_A6LBW0,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZU99,UniRef50_R6IJU8,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6E5Z4,UniRef50_Q5LFW5,360
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ARQ1,UniRef50_K6ARQ1,360
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_S0GN46,UniRef50_E5CFM3,360
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AS64,UniRef50_N2AS64,360
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_UPI000469569B,UniRef50_F0R4T9,363
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YEH0,UniRef50_C6IGA0,360
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDX9,UniRef50_K5ZDX9,360
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z7H4,UniRef50_E1WP41,369
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AUW2,UniRef50_N2AUW2,378
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z4P9,UniRef50_Q8A596,378
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R9HYW2,UniRef50_F0R3Q8,378
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A7M0,UniRef50_R5SF98,378
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AI55,UniRef50_Q11SF1,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZGL3,UniRef50_A6LHR5,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZBY9,UniRef50_R6WJL3,378
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_F0R8Z1,UniRef50_R5FJS6,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZVC4,UniRef50_K5CGY7,378
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AHL3,UniRef50_A6LDF4,378
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZT92,UniRef50_R6QNV3,378
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AGC3,UniRef50_R7JDQ3,378
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YQT9,UniRef50_R5D820,378
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDL6,UniRef50_K5ZDL6,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDB1,UniRef50_R5DE49,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0P1,UniRef50_G8UKR5,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEG8,UniRef50_B0JY40,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDL6,UniRef50_K5ZDL6,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q56VG1,UniRef50_R5FJS6,384
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A802,UniRef50_Q9UZA3,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZQQ5,UniRef50_G8UMM4,384
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0P1,UniRef50_G8UKR5,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_F0R8Z1,UniRef50_R5FJS6,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0J5,UniRef50_B3C8C9,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_S0GVG5,UniRef50_A6L5T1,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YLV6,UniRef50_R6IHK6,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YFE3,UniRef50_K5YFE3,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDE7,UniRef50_K5ZDE7,381
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_F7L7J9,UniRef50_F7L7J9,369
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AMS2,UniRef50_N2AMS2,369
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_D6D3N9,UniRef50_D6D3N9,369
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_C7X4B0,UniRef50_R9HY32,369
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYN7,UniRef50_R5R901,369
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTI1,UniRef50_R5JJH2,369
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z9U3,UniRef50_K5Z9U3,372
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ASE2,UniRef50_N2ASE2,369
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6XD97,UniRef50_R6Z545,369
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A161,UniRef50_K6A161,369
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ACN3,UniRef50_R5M6E1,369
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AL46,UniRef50_K5YFE3,369
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B157,UniRef50_Q64P67,369
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B2Y6,UniRef50_D6CX32,369
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0G3,UniRef50_C9KYL7,375
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z7N2,UniRef50_A6L8J4,375
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_S0GSW1,UniRef50_R6GC83,375
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AZJ8,UniRef50_R6JBN1,375
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5B0,UniRef50_N2AYA5,375
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AYR3,UniRef50_Q5LFX7,378
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AVC1,UniRef50_K5YU30,375
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z8C3,UniRef50_F0R5N8,375
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZP2,UniRef50_K5ZZP2,372
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUW7,UniRef50_R7JG97,372
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHD9,UniRef50_R7DMI3,372
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZL21,UniRef50_R6IAS4,372
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_G5SRC1,UniRef50_R6CHV0,372
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_T2N9I6,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AU79,UniRef50_F9D2T3,336
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZGM6,UniRef50_E1WP42,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_F9Z871,UniRef50_F9Z871,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A077,UniRef50_C7PGN1,336
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZH68,UniRef50_K5ZH68,336
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_B7BHJ2,UniRef50_B7BHJ2,336
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6ALX4,UniRef50_K6ALX4,336
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDM8,UniRef50_R5DBU4,336
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDS6,UniRef50_R5DAM2,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6WVE8,UniRef50_R6EAJ7,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z981,UniRef50_R6XE21,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_F0R8Y9,UniRef50_I3YN79,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUI5,UniRef50_R5DKA2,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_F9Z871,UniRef50_F9Z871,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B0D3,UniRef50_N2B0D3,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTH8,UniRef50_R5U9G9,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y8M5,UniRef50_K5Y8M5,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YZD8,UniRef50_J9Y2U9,339
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTK0,UniRef50_R6KPE0,339
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A748,UniRef50_K6A748,339
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYZ4,UniRef50_Q8A7V2,339
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5L8,UniRef50_R5UT19,339
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B2A0,UniRef50_K6A6R3,339
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ARI2,UniRef50_A0A015XKA0,336
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B3F2,UniRef50_N2B3F2,336
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B7A8,UniRef50_Q8A1V2,336
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B4S3,UniRef50_N2B4S3,336
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_D7IT60,UniRef50_R5U9G9,336
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q64WL9,UniRef50_T2N9I6,336
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZK93,UniRef50_R6VGL3,336
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZML4,UniRef50_R7JD93,330
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YYC4,UniRef50_K5YYC4,330
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L2C8,UniRef50_A6L2C8,330
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZLQ4,UniRef50_K5ZLQ4,330
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L2C8,UniRef50_A6L2C8,330
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5D4,UniRef50_K6A5D4,330
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_I8XYV3,UniRef50_A6L255,330
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ARC5,UniRef50_N2ARC5,327
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZRA7,UniRef50_K5ZRA7,327
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZKJ9,UniRef50_K5ZKJ9,327
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L255,UniRef50_A6L255,330
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6R7,UniRef50_K6A6R7,330
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AX48,UniRef50_K6AX48,327
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5JM89,UniRef50_R5JPZ4,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZP41,UniRef50_K5ZP41,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B2G0,UniRef50_N2B2G0,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_F7LMH5,UniRef50_F7LMH5,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B3E1,UniRef50_N2B3E1,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZL23,UniRef50_K5ZL23,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_F0R8Y9,UniRef50_I3YN79,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AWQ6,UniRef50_N2AWQ6,330
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_I3YQU8,UniRef50_I3YQU8,330
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B3K1,UniRef50_N2B3K1,330
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_F0R8Y9,UniRef50_I3YN79,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5RVE0,UniRef50_R5JPZ4,333
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6R3,UniRef50_K6A6R3,339
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDN9,UniRef50_J1KXZ9,351
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDN9,UniRef50_J1KXZ9,351
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDN9,UniRef50_J1KXZ9,351
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L8I7,UniRef50_B2RK28,351
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B764,UniRef50_N2B764,351
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZE02,UniRef50_K5ZE02,351
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A6I8,UniRef50_E4T0Z8,351
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YYG2,UniRef50_K5YYG2,351
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AHQ1,UniRef50_Q8A9E6,348
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6LEF2,UniRef50_Q6ML99,348
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZRP8,UniRef50_K5ZRP8,348
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BE15,UniRef50_N2BE15,348
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZKC1,UniRef50_R6JA54,348
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YHC7,UniRef50_K5YHC7,348
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B6W5,UniRef50_K6ARQ1,348
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A722,UniRef50_R5DGN0,354
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z9J3,UniRef50_K5Z9J3,354
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YXV3,UniRef50_R5I5E9,354
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R7E9P4,UniRef50_R6FN32,354
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZYZ8,UniRef50_G8TBG0,354
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6X5R3,UniRef50_Q5L9B5,354
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0U8,UniRef50_F0R2W6,354
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B1F4,UniRef50_R5NEN1,354
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R7EFQ1,UniRef50_Q64SC0,354
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A943,UniRef50_K6A943,354
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6IM24,UniRef50_E1WR13,354
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A006,UniRef50_G8UJ79,354
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AA02,UniRef50_K6AA02,342
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZGL3,UniRef50_A6LHR5,342
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YXQ2,UniRef50_R7NUK6,342
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_Q650E8,UniRef50_Q650E8,342
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R5DNW9,UniRef50_F4C541,345
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YTT5,UniRef50_C7PJF6,345
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ATG1,UniRef50_N2ATG1,345
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B762,UniRef50_K5YVI6,345
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Y875,UniRef50_K5Y875,345
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A0I7,UniRef50_R5MFR2,342
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YR99,UniRef50_A6LCY1,342
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6AKX5,UniRef50_K6AKX5,342
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZDR0,UniRef50_K5ZDR0,339
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L6J1,UniRef50_I1YRF9,339
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B4F7,UniRef50_N2B4F7,342
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2BF90,UniRef50_B0NTU4,348
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZT5,UniRef50_Q5LA88,348
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZS51,UniRef50_A6LHR5,345
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZHN5,UniRef50_G8QU11,345
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ASD4,UniRef50_Q64QZ3,348
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A3G4,UniRef50_U2K720,348
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZV01,UniRef50_K5ZV01,348
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2ANV6,UniRef50_N2ANV6,345
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_D7JYT2,UniRef50_R6HYC6,345
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_I3YIX2,UniRef50_I3YIX2,345
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AWQ1,UniRef50_F8N8W5,345
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YVI6,UniRef50_K5YVI6,345
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R6HYB7,UniRef50_Q89YG3,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AY71,UniRef50_N2AY71,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AMQ4,UniRef50_N2AMQ4,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AJM8,UniRef50_N2AJM8,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AJH5,UniRef50_N2AJH5,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B9N6,UniRef50_N2B9N6,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_R7L131,UniRef50_R7L131,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5Z880,UniRef50_K5Z880,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A9D5,UniRef50_E7MCA3,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_S0GJT1,UniRef50_R6X3S9,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AXB8,UniRef50_N2AXB8,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZTJ7,UniRef50_R5DLQ3,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AUV8,UniRef50_N2AUV8,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A1T0,UniRef50_K6A1T0,171
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B9B8,UniRef50_N2B9B8,177
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A5Q6,UniRef50_R6HME8,177
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZZ10,UniRef50_K5ZZ10,174
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K6A2M2,UniRef50_K6A2M2,174
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2AYK4,UniRef50_N2AYK4,177
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L268,UniRef50_R6HME8,177
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_A6L2C6,UniRef50_Q5L8Q8,177
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YRU5,UniRef50_R7J0E4,177
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5YBW5,UniRef50_Q64QB4,174
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZXF9,UniRef50_K5ZXF9,174
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZUE3,UniRef50_K5ZUE3,174
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2APL9,UniRef50_N2APL9,174
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B0C2,UniRef50_N2B0C2,174
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_N2B2H2,UniRef50_K5ZS72,174
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_unknown,UniRef50_F9Z3W7,156
g__Parabacteroides.s__Parabacteroides_goldsteinii,UniRef90_K5ZQ56,UniRef50_K5ZQ56,156
